NlmUniqueID	Title	Country	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	Language	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables
7804127	International journal of pharmaceutics	Netherlands	Elsevier/North-Holland Biomedical Press.	1978		38 no. a year,	eng	1992.0	2022.0	16189.0	1076.0	1024.0	16169.0	
9706294	International journal of pharmaceutical compounding	United States	IJPC	1997		Bimonthly	eng	1997.0	2022.0	1781.0	68.0	62.0	0.0	1.0
9204243	The International journal of pharmacy practice	England	Oxford University Press	1991		Bimonthly,	eng	2009.0	2022.0	1008.0	97.0	101.0	940.0	
101136878	International journal of phytoremediation	United States	CRC Press	1999		Sixteen no a year,	eng	2002.0	2022.0	1971.0	150.0	257.0	1970.0	
101737740	International journal of population data science	Wales	Swansea University	2017			eng	2017.0	2022.0	212.0	51.0	12.0	212.0	
101255940	International journal of prisoner health	England	Emerald Pub.	2005		Three no. a year,	eng	2008.0	2022.0	344.0	45.0	31.0	342.0	1.0
8900938	The International journal of prosthodontics	United States	Quintessence Pub. Co.	1988		Bimonthly	eng	1988.0	2022.0	3039.0	130.0	102.0	957.0	1.0
9709509	International journal of psychiatry in clinical practice	England	Informa Healthcare	1997		Four no. a year	eng	1997.0	2022.0	1391.0	59.0	80.0	1388.0	
0365646	International journal of psychiatry in medicine	United States	Sage Publications	1973		Eight no. a year,	eng	1973.0	2023.0	1881.0	42.0	71.0	1855.0	
2985179R	The International journal of psycho-analysis	England	Taylor & Francis	1920		Bimonthly,	eng	1945.0	2022.0	4909.0	86.0	71.0	2106.0	
0107305	International journal of psychology : Journal international de psychologie	England	Wiley	1966		Bimonthly,	eng	1979.0	2022.0	1212.0	98.0	94.0	1211.0	
8406214	International journal of psychophysiology : official journal of the International Organization of Psychophysiology	Netherlands	Elsevier	1983		Monthly,	eng	1983.0	2022.0	3983.0	156.0	166.0	3958.0	
101304551	International journal of public health	Switzerland	Frontiers Media S.A.	2007		Bimonthly	eng	2007.0	2022.0	2017.0	124.0	266.0	2017.0	
9434628	International journal for quality in health care : journal of the International Society for Quality in Health Care	England	Oxford University Press	1994		Six no. a year,	eng	1994.0	2022.0	2541.0	223.0	89.0	2534.0	
101256506	International journal of qualitative studies on health and well-being	United States	Taylor & Francis	2006		Quarterly	eng	2009.0	2023.0	898.0	110.0	103.0	897.0	
8809243	International journal of radiation biology	England	Taylor & Francis	1988		Monthly	eng	1988.0	2022.0	5068.0	189.0	255.0	4963.0	
7603616	International journal of radiation oncology, biology, physics	United States	Elsevier, Inc	1975		Fifteen no. a year	eng	1975.0	2022.0	24338.0	654.0	604.0	24112.0	
7805421	International journal of rehabilitation research. Internationale Zeitschrift für Rehabilitationsforschung. Revue internationale de recherches de réadaptation	England	Lippincott Williams & Wilkins	1978		Quarterly	eng	1978.0	2022.0	2298.0	62.0	53.0	1967.0	
101474930	International journal of rheumatic diseases	England	Wiley on behalf of the Asia Pacific League of Associations for Rheumatology	2008		Quarterly	eng	2009.0	2022.0	2617.0	213.0	241.0	2617.0	
9100907	The International journal of risk & safety in medicine	Netherlands	IOSPress	1990		Four no. a year	eng	1990.0	2022.0	737.0	31.0	68.0	724.0	
9918487342606676	International journal of social determinants of health and health services	United States	SAGE Publishing	2023		Quarterly	eng							
0374726	The International journal of social psychiatry	England	Sage Publications	1955		Quarterly	eng	1962.0	2022.0	3159.0	154.0	322.0	3133.0	
101320232	International journal of speech-language pathology	England	Taylor & Francis	2008		Bimonthly	eng	2008.0	2022.0	936.0	66.0	127.0	936.0	
100939812	International journal of sport nutrition and exercise metabolism	United States	Human Kinetics Publishers	2000		Six no. a year,	eng	2000.0	2022.0	1342.0	56.0	61.0	1308.0	
8008349	International journal of sports medicine	Germany	Thieme	1980		Ten no. a year,	eng	1981.0	2022.0	5328.0	167.0	187.0	5283.0	
101276430	International journal of sports physiology and performance	United States	Human Kinetics	2006		Quarterly	eng	2006.0	2022.0	2352.0	261.0	249.0	2336.0	
9007917	International journal of STD & AIDS	England	Sage	1990		Monthly,	eng	1990.0	2022.0	6232.0	187.0	192.0	6075.0	
101274068	International journal of stroke : official journal of the International Stroke Society	United States	SAGE Publications	2006		Quarterly	eng	2006.0	2022.0	2512.0	131.0	206.0	2509.0	
101228232	International journal of surgery (London, England)	England	Elsevier	2004		Four no. a year,	eng	2004.0	2022.0	5226.0	280.0	476.0	5219.0	1.0
101566285	International journal of surgical oncology	United States	Hindawi Pub. Corp.	2010		Irregular	eng	2010.0	2022.0	237.0	13.0	4.0	237.0	
9314927	International journal of surgical pathology	United States	Sage Publications	1993		Quarterly	eng	2000.0	2022.0	2753.0	168.0	292.0	2752.0	
100899600	International journal of systematic and evolutionary microbiology	England	Microbiology Society	2000		Monthly,	eng	2000.0	2022.0	12703.0	513.0	427.0	12703.0	
8508113	International journal of technology assessment in health care	England	Cambridge University Press	1985		Quarterly	eng	1985.0	2022.0	2719.0	70.0	70.0	2535.0	
9708436	International journal of toxicology	United States	Sage Publications	1997		Bimonthly	eng	2001.0	2022.0	1371.0	57.0	56.0	1346.0	
9706389	The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease	France	The Union	1997		Monthly	eng	1997.0	2022.0	6873.0	221.0	271.0	3434.0	
9440237	International journal of urology : official journal of the Japanese Urological Association	Australia	Blackwell Science Asia	1994		Monthly,	eng	1994.0	2022.0	6213.0	285.0	365.0	6180.0	
1273304	International journal for vitamin and nutrition research. Internationale Zeitschrift für Vitamin- und Ernährungsforschung. Journal international de vitaminologie et de nutrition	Switzerland	Hans Huber	1971		Six no. a year	ger	1971.0	2022.0	2885.0	99.0	74.0	1176.0	
100965420	International journal of yoga therapy	United States		1998		Annual	eng	2011.0	2022.0	206.0	26.0	15.0	131.0	1.0
100958373	International maritime health	Poland	Via Medica Media sp. zo.o. VM	1999		Quarterly	eng	1999.0	2022.0	768.0	59.0	28.0	418.0	
9816585	International microbiology : the official journal of the Spanish Society for Microbiology	Switzerland	Springer Nature	1998		Quarterly	eng	1998.0	2022.0	959.0	57.0	106.0	612.0	
7808754	International nursing review	England	Blackwell Science Ltd.	1954		Four no. a year,	eng	1960.0	2022.0	2819.0	74.0	99.0	1544.0	
7904294	International ophthalmology	Netherlands	Kluwer	1978		Six no. a year	eng	1978.0	2022.0	4676.0	436.0	604.0	4660.0	
0374731	International ophthalmology clinics	United States	Lippincott Williams & Wilkins	1961		Quarterly	eng	1961.0	2022.0	3239.0	51.0	54.0	2537.0	
101184882	International orthodontics	France	Masson	2003		Quarterly	fre	2009.0	2022.0	813.0	75.0	64.0	813.0	
7705431	International orthopaedics	Germany	Springer Verlag	1977		Monthly,	eng	1979.0	2022.0	7502.0	424.0	441.0	7433.0	
9007918	International psychogeriatrics	England	Cambridge University Press	1989		Quarterly,	eng	1989.0	2022.0	4048.0	194.0	193.0	3992.0	
101475846	International review of cell and molecular biology	Netherlands	Elsevier	2008			eng	2008.0	2022.0	730.0	56.0	51.0	730.0	1.0
8712260	International reviews of immunology	England	Informa Healthcare	1986		Six no. a year,	eng	1986.0	2022.0	1123.0	40.0	60.0	1111.0	
0374740	International review of neurobiology	United States	Academic Press	1959		Three times a year,	eng	1959.0	2022.0	1924.0	57.0	81.0	1904.0	1.0
8918131	International review of psychiatry (Abingdon, England)	England	Informa Healthcare	1989		Quarterly	eng	1991.0	2022.0	1304.0	78.0	52.0	1303.0	
9612993	The international tinnitus journal	United States	Tinnitus Center, The State University Of New York, Health Science Center At In Cooperation With The Neurootologisches Forschungsinstitut	1995		Two no. a year	eng	1995.0	2022.0	675.0	33.0	22.0	219.0	1.0
101567041	International urogynecology journal	England	Springer	2010		Monthly	eng	2010.0	2022.0	4282.0	442.0	574.0	4282.0	
0262521	International urology and nephrology	Netherlands	Springer	1970		6 no. a year,	eng	1971.0	2022.0	7359.0	316.0	506.0	7259.0	
101230907	International wound journal	England	Blackwell Pub.	2004		Quarterly	eng	2004.0	2022.0	2502.0	96.0	364.0	2493.0	
101478378	Integrative biology : quantitative biosciences from nano to macro	England	Oxford University Press	2009		Monthly	eng	2009.0	2022.0	1107.0	25.0	15.0	1106.0	
101128834	Integrative cancer therapies	United States	Sage Publications	2002		Quarterly	eng	2002.0	2022.0	1303.0	110.0	86.0	1298.0	
101152341	Integrative and comparative biology	England	Oxford University Press	2002		Six issues yearly	eng	2002.0	2022.0	2251.0	156.0	186.0	2247.0	
101234521	Integrated environmental assessment and management	United States	Society of Environmental Toxicology and Chemistry (SETAC)	2005		Quarterly	eng	2005.0	2022.0	1740.0	120.0	236.0	1657.0	
101319534	Integrative psychological & behavioral science	United States	Springer Science + Business Media	2007		Quarterly	eng	2007.0	2022.0	710.0	61.0	113.0	710.0	
101492420	Integrative zoology	Australia	Wiley Publishing Asia Pty Ltd	2006		Five issues a year,	eng	2006.0	2022.0	908.0	76.0	142.0	908.0	
101299965	Intellectual and developmental disabilities	United States	American Association on Intellectual and Developmental Disabilities	2007		Bimonthly	eng	2007.0	2022.0	697.0	39.0	38.0	697.0	
7704851	Intensive care medicine	United States	Springer Verlag	1977		Monthly,	eng	1977.0	2022.0	12069.0	281.0	390.0	11923.0	
9211274	Intensive & critical care nursing	Netherlands	Elsevier	1992		Four no. a year	eng	1992.0	2022.0	1920.0	131.0	162.0	1906.0	
9918540787006676	Interdisciplinary cardiovascular and thoracic surgery	England	Oxford University Press	2023		Monthly	eng							1.0
101515919	Interdisciplinary sciences, computational life sciences	Germany	Springer-Verlag	2009		Four no. a year	eng	2009.0	2022.0	757.0	66.0	81.0	757.0	
101665187	Interdisciplinary topics in gerontology and geriatrics	Switzerland	Karger	2015		Irregular	eng	2015.0	2020.0	50.0			49.0	1.0
101263418	Internal and emergency medicine	Italy	Springer	2006		Bimonthly,	eng	2006.0	2022.0	3112.0	352.0	380.0	3107.0	
9204241	Internal medicine (Tokyo, Japan)	Japan	Japanese Society of Internal Medicine	1992		Monthly	eng	1992.0	2022.0	14554.0	739.0	1046.0	14511.0	1.0
101092952	Internal medicine journal	Australia	Blackwell Science Asia	2001		Monthly	eng	2001.0	2022.0	5835.0	488.0	450.0	5787.0	
101615153	Interventional cardiology clinics	Netherlands	Elsevier	2012		Four issues a year	eng	2012.0	2023.0	565.0	59.0	48.0	565.0	
9602695	Interventional neuroradiology : journal of peritherapeutic neuroradiology, surgical procedures and related neurosciences	United States	Sage Publications	1995		Bimonthly,	eng	1995.0	2022.0	2677.0	139.0	307.0	2642.0	1.0
0364265	Intervirology	Switzerland	Karger.	1973		Six no. a year	eng	1973.0	2022.0	2554.0	22.0	31.0	2551.0	
9108180	Investigación y educación en enfermería	Colombia	Facultad de Enfermería de la Universidad de Antioquia	1983		Three issues per year,	eng	2009.0	2022.0	385.0	41.0	31.0	380.0	
8309330	Investigational new drugs	United States	Springer	1983		Quarterly	eng	1983.0	2022.0	3541.0	187.0	167.0	3537.0	
7703701	Investigative ophthalmology & visual science	United States	Association For Research In Vision And Ophthalmology (Arvo)	1977		Thirteen no. a year	eng	1976.0	2022.0	23720.0	406.0	342.0	15506.0	
0045377	Investigative radiology	United States	Lippincott Williams & Wilkins	1966		Monthly	eng	1966.0	2022.0	6789.0	97.0	125.0	6337.0	
101674989	Investigative and clinical urology	Korea (South)	Korean Urological Association	2016		Bimonthly	eng	2016.0	2022.0	563.0	83.0	81.0	563.0	
8908272	The Iowa orthopaedic journal	United States	Residents and Faculty of the Dept. of Orthopaedics, University of Iowa	1981		Annual	eng	1993.0	2022.0	912.0	49.0	51.0	0.0	1.0
7806864	Irish journal of medical science	Ireland	Royal Academy of Medicine of Ireland	1922		Quarterly	eng	1945.0	2022.0	7447.0	254.0	705.0	6846.0	
8900208	Irish journal of psychological medicine	England	Cambridge University Press	1988		Quarterly	eng	1997.0	2022.0	1049.0	104.0	76.0	1049.0	
0430275	Irish medical journal	Ireland	Irish Medical Association	1974		Monthly (combined issues for July/Aug. and Nov./Dec.),	eng	1974.0	2022.0	6155.0	45.0	120.0	0.0	1.0
9814853	Iranian biomedical journal	Iran	Pasteur Institute of Iran	1997		Bimonthly	eng	2007.0	2022.0	647.0	50.0	49.0	395.0	
101146178	Iranian journal of allergy, asthma, and immunology	Iran	Tehran University of Medical Sciences	2000		Quarterly	eng	2003.0	2022.0	1064.0	82.0	64.0	629.0	
101282932	Iranian journal of immunology : IJI	Iran	Iranian Society for Immunology & Allergy in association with Shīrāz Institute for Cancer Research	2004		Quarterly	eng	2006.0	2022.0	521.0	38.0	32.0	518.0	
101316967	Iranian journal of kidney diseases	Iran	Iranian Society of Nephrology	2007		Bimonthly,	eng	2007.0	2022.0	1124.0	68.0	50.0	0.0	1.0
8104374	Iranian journal of medical sciences	Iran	Shiraz University of Medical Sciences	1979		Bimonthly	eng	2011.0	2022.0	955.0	60.0	75.0	230.0	
0374750	ISA transactions	United States	Elsevier	1962		Bimonthly,	eng	1971.0	2022.0	4120.0	296.0	902.0	4022.0	
101495366	Islets	United States	Taylor & Francis	2009		Bimonthly	eng	2009.0	2022.0	394.0	12.0	16.0	392.0	
101301086	The ISME journal	England	Nature Pub. Group	2007		Monthly	eng	2007.0	2022.0	3441.0	288.0	301.0	3441.0	
9602611	Isotopes in environmental and health studies	England	Informa Healthcare	1995		Four no. a year	eng	1996.0	2022.0	970.0	42.0	27.0	961.0	
101584158	Israel journal of health policy research	England	BioMed Central	2012			eng	2012.0	2022.0	688.0	75.0	39.0	688.0	
100930740	The Israel Medical Association journal : IMAJ	Israel	The Association	1999		Monthly	eng	1999.0	2022.0	5442.0	199.0	180.0	0.0	1.0
8511295	Issues in law & medicine	United States	National Legal Center for the Medically Dependent & Disabled and the Horatio R. Storer Foundation	1985		Three no. a year,	eng	1985.0	2021.0	685.0	5.0		0.0	1.0
7907126	Issues in mental health nursing	England	Informa Healthcare	1978		Monthly (with combined issues for Feb./Mar. and Aug./Sept.),	eng	1978.0	2022.0	3228.0	145.0	170.0	3182.0	
101778002	Italian journal of dermatology and venereology	Italy	Edizioni Minerva Medica	2021		Bimonthly	eng	2021.0	2022.0	404.0	265.0	139.0	404.0	1.0
101510759	Italian journal of pediatrics	England	BioMed Central	2008			eng	2008.0	2022.0	1703.0	239.0	192.0	1700.0	
100888706	IUBMB life	England	Published for the International Union of Biochemistry and Molecular Biology by Taylor & Francis	1999		Monthly	eng	1999.0	2022.0	2915.0	112.0	115.0	2914.0	
101623101	IUCrJ	England	International Union of Crystallography	2013		Bimonthly	eng	2014.0	2022.0	842.0	107.0	87.0	842.0	
9710011	Journal of AAPOS : the official publication of the American Association for Pediatric Ophthalmology and Strabismus	United States	Elsevier Inc.	1997		Bimonthly,	eng	1997.0	2022.0	3667.0	181.0	168.0	3647.0	
101775059	Journal of the Academy of Consultation-Liaison Psychiatry	Netherlands	Elsevier B.V.	2021			eng	2021.0	2022.0	209.0	107.0	102.0	209.0	1.0
101573920	Journal of the Academy of Nutrition and Dietetics	United States	Elsevier	2012		Monthly	eng	2012.0	2022.0	2395.0	190.0	272.0	2395.0	
7503051	The Journal of the Acoustical Society of America	United States	American Institute of Physics	1929		Monthly	eng	1962.0	2022.0	22367.0	771.0	626.0	22258.0	
100892005	Journal of acquired immune deficiency syndromes (1999)	United States	Lippincott Williams & Wilkins, Inc.	1999		Fifteen no. a year	eng	1999.0	2023.0	7886.0	301.0	301.0	7714.0	
101490763	Journal of acupuncture and meridian studies	Korea (South)	Medical Association of Pharmacopuncture Institute	2008		Bimonthly,	eng	2008.0	2022.0	583.0	33.0	19.0	582.0	
9107051	Journal of addictive diseases	England	Informa Healthcare	1991		Quarterly	eng	1991.0	2022.0	1374.0	66.0	119.0	1346.0	
101306759	Journal of addiction medicine	United States	Lippincott Williams & Wilkins	2007		Quarterly	eng	2007.0	2022.0	1390.0	111.0	288.0	1390.0	
9616159	Journal of addictions nursing	United States	Lippincott Williams & Wilkins	1996		Quarterly	eng	2005.0	2022.0	528.0	62.0	40.0	528.0	
100888552	The journal of adhesive dentistry	Germany	Quintessenz Verlags-GMBH	1999		Quarterly	eng	1999.0	2022.0	1319.0	60.0	45.0	834.0	
7808986	Journal of adolescence	England	Elsevier	1978		Bimonthly	eng	1978.0	2022.0	3076.0	118.0	122.0	3067.0	
9102136	The Journal of adolescent health : official publication of the Society for Adolescent Medicine	United States	Elsevier	1991		Monthly	eng	1991.0	2022.0	6697.0	426.0	374.0	6611.0	
101543508	Journal of adolescent and young adult oncology	United States	Mary Ann Liebert, Inc.	2011		Bimonthly,	eng	2011.0	2022.0	766.0	97.0	151.0	766.0	
7609811	Journal of advanced nursing	England	Blackwell Scientific Publications	1976		Twelve no. a year,	eng	1976.0	2022.0	11017.0	420.0	504.0	10774.0	
101546952	Journal of advanced research	Egypt	Cairo University, production and hosting by Elsevier B. V.	2010		Six issues a year,	eng	2013.0	2022.0	1102.0	144.0	250.0	1102.0	
101475057	Journal of aerosol medicine and pulmonary drug delivery	United States	Mary Ann Liebert, Inc.	2008		Bimonthly,	eng	2008.0	2022.0	648.0	40.0	38.0	647.0	
7906073	Journal of affective disorders	Netherlands	Elsevier/North-Holland Biomedical Press.	1979		Twenty-four no. a year	eng	1979.0	2023.0	15189.0	1393.0	1410.0	15178.0	
8912686	Journal of aging and health	United States	Sage Publications	1989		Ten no. a year,	eng	1989.0	2022.0	1747.0	95.0	161.0	1746.0	
9415639	Journal of aging and physical activity	United States	Human Kinetics Publishers, Inc.	1993		Bimonthly,	eng	2004.0	2022.0	1162.0	108.0	163.0	1154.0	
8914669	Journal of aging & social policy	England	Informa Healthcare	1989		Quarterly	eng	1991.0	2022.0	936.0	57.0	102.0	918.0	
8916517	Journal of aging studies	England	Pergamon	1987		Quarterly	eng	1987.0	2022.0	567.0	49.0	73.0	567.0	
0374755	Journal of agricultural and food chemistry	United States	American Chemical Society.	1953		Twenty-six no. a year	eng	1967.0	2022.0	36329.0	1460.0	1398.0	36305.0	
9613956	Journal of agricultural safety and health	United States	ASAE	1995		Quarterly	eng	2000.0	2022.0	493.0	13.0	5.0	457.0	
9421530	Journal of agromedicine	England	Taylor & Francis	1994		Four no. a year	eng	1995.0	2022.0	914.0	54.0	88.0	873.0	
9503111	Journal of the Air & Waste Management Association (1995)	United States	Taylor & Francis	1995		Monthly	eng	1995.0	2022.0	3711.0	128.0	120.0	3622.0	
1275002	The Journal of allergy and clinical immunology	United States	Mosby.	1971		Monthly	eng	1971.0	2022.0	18031.0	499.0	492.0	17834.0	
101597220	The journal of allergy and clinical immunology. In practice	United States	Elsevier Inc.	2013		Bimonthly	eng	2013.0	2022.0	4085.0	749.0	599.0	4082.0	
0361603	Journal of allied health	United States	Association of Schools of Allied Health Professions	1972		Quarterly	eng	1975.0	2022.0	1935.0	61.0	64.0	0.0	
9814863	Journal of Alzheimer's disease : JAD	Netherlands	IOS Press	1998		Eight no. a year,	eng	1998.0	2022.0	9596.0	887.0	890.0	9578.0	
9114646	Journal of the American Academy of Audiology	United States	Thieme	1990		Ten no. a year,	eng	1990.0	2022.0	2238.0	87.0	55.0	1444.0	
8704565	Journal of the American Academy of Child and Adolescent Psychiatry	United States	Elsevier	1987		Monthly	eng	1987.0	2022.0	7121.0	218.0	252.0	6997.0	
7907132	Journal of the American Academy of Dermatology	United States	Mosby	1979		Monthly	eng	1979.0	2022.0	23342.0	1211.0	1319.0	23015.0	
9417468	The Journal of the American Academy of Orthopaedic Surgeons	United States	Wolters Kluwer	1993		Monthly,	eng	1993.0	2022.0	3258.0	292.0	347.0	3206.0	
101724868	Journal of the American Academy of Orthopaedic Surgeons. Global research & reviews	United States	Wolters Kluwer Health, Inc.	2017		Monthly	eng	2017.0	2022.0	582.0	136.0	142.0	582.0	
9708963	The journal of the American Academy of Psychiatry and the Law	United States	American Academy Of Psychiatry And The Law	1997		Quarterly	eng	1997.0	2022.0	1775.0	66.0	54.0	286.0	1.0
0415027	Journal of the American Animal Hospital Association	United States	American Animal Hospital Association	1968		Bimonthly	eng	1995.0	2022.0	1878.0	42.0	38.0	1873.0	1.0
101269489	Journal of the American Association for Laboratory Animal Science : JAALAS	United States	American Association for Laboratory Animal Science	2006		Bimonthly	eng	2006.0	2022.0	1411.0	89.0	77.0	347.0	1.0
101600770	Journal of the American Association of Nurse Practitioners	United States	Wolters Kluwer	2013		Monthly	eng	2013.0	2022.0	1281.0	149.0	118.0	1280.0	1.0
101256526	Journal of the American Board of Family Medicine : JABFM	United States	American Board of Family Medicine	2006		Bimonthly	eng	2006.0	2022.0	2225.0	208.0	161.0	2222.0	1.0
7503056	Journal of the American Chemical Society	United States	American Chemical Society	1879		Fifty one no. a year,	eng	1945.0	2022.0	68366.0	2413.0	2452.0	68322.0	
8301365	Journal of the American College of Cardiology	United States	Elsevier Biomedical	1983		Fifty no. a year,	eng	1983.0	2022.0	28498.0	811.0	657.0	28298.0	
8214119	Journal of American college health : J of ACH	United States	Routledge	1982		Eight no. a year,	eng	1982.0	2022.0	3458.0	475.0	708.0	3445.0	
101190326	Journal of the American College of Radiology : JACR	United States	Elsevier	2004		Monthly	eng	2004.0	2022.0	5790.0	357.0	332.0	5790.0	
9431305	Journal of the American College of Surgeons	United States	Lippincott Williams & Wilkins, Inc.	1994		Monthly	eng	1994.0	2022.0	8540.0	351.0	392.0	7662.0	
7503060	Journal of the American Dental Association (1939)	England	Elsevier	1939		Monthly,	eng	1946.0	2022.0	17170.0	184.0	209.0	15014.0	
7503062	Journal of the American Geriatrics Society	United States	Blackwell Science	1953		Monthly	eng	1953.0	2022.0	19182.0	558.0	625.0	18984.0	
101580524	Journal of the American Heart Association	England	Wiley-Blackwell	2012			eng	2012.0	2022.0	7890.0	1231.0	995.0	7890.0	
100893243	Journal of the American Medical Directors Association	United States	Elsevier	2000		Bimonthly	eng	2000.0	2022.0	4767.0	530.0	432.0	4555.0	
9430800	Journal of the American Medical Informatics Association : JAMIA	England	Oxford University Press	1994		Bimonthly	eng	1994.0	2022.0	4098.0	379.0	303.0	4085.0	
8511299	Journal of the American Mosquito Control Association	United States	American Mosquito Control Association	1985		Quarterly	eng	1985.0	2022.0	3154.0	47.0	43.0	1263.0	1.0
9918300687506676	Journal of the American Nutrition Association	United States	Taylor & Francis Group	2022		Eight issues a year	eng	2021.0	2022.0	142.0	1.0	141.0	142.0	1.0
101176252	Journal of the American Pharmacists Association : JAPhA	United States	Elsevier	2003		Bimonthly	eng	2003.0	2022.0	3005.0	261.0	325.0	2965.0	
8501423	Journal of the American Podiatric Medical Association	United States	American Podiatry Association	1985		Bimonthly,	eng	1985.0	2022.0	3792.0	132.0	102.0	3751.0	1.0
9507418	Journal of the American Psychiatric Nurses Association	United States	Sage	1995		Bimonthly	eng	1996.0	2022.0	797.0	92.0	100.0	797.0	
7505579	Journal of the American Psychoanalytic Association	United States	International Universities Press	1953		Six no. a year	eng	1953.0	2022.0	3237.0	63.0	51.0	3013.0	
101613234	Journal of the American Society of Cytopathology	United States	Elsevier	2014		Bimonthly	eng	2014.0	2022.0	494.0	77.0	61.0	494.0	
8801388	Journal of the American Society of Echocardiography : official publication of the American Society of Echocardiography	United States	Mosby-Year Book	1988		Twelve no. a year	eng	1988.0	2022.0	6270.0	214.0	246.0	6240.0	
9010412	Journal of the American Society for Mass Spectrometry	United States	ACS Publications	1990		Monthly,	eng	1990.0	2022.0	6245.0	314.0	277.0	6224.0	
9013836	Journal of the American Society of Nephrology : JASN	United States	American Society of Nephrology	1990		Monthly,	eng	1990.0	2022.0	9928.0	325.0	283.0	9682.0	
7503067	Journal of the American Veterinary Medical Association	United States	American Veterinary Medical Association	1915		Semimonthly	eng	1945.0	2022.0	29158.0	397.0	477.0	7771.0	
7802876	The Journal of ambulatory care management	United States	Lippincott Williams & Wilkins	1978		Quarterly	eng	1978.0	2023.0	1763.0	42.0	39.0	1710.0	
0376573	The Journal of analytical psychology	England	Blackwell Publishers	1955		Quarterly	eng	1965.0	2022.0	1474.0	69.0	111.0	1456.0	
7705085	Journal of analytical toxicology	England	Oxford University Press	1977		Monthly (except bimonthly in Jan./Feb., July/Aug., and Nov./Dec.),	eng	1980.0	2022.0	4410.0	176.0	184.0	4396.0	
0137162	Journal of anatomy	England	Blackwell Publishing	1916		Monthly,	eng	1916.0	2022.0	10117.0	204.0	242.0	3578.0	
8905667	Journal of anesthesia	Japan	Springer International for the Japan Society of Anesthesiology	1987		Bimonthly,	eng	1987.0	2022.0	4068.0	145.0	155.0	4068.0	
101651624	Journal of anesthesia history	United States	Elsevier Inc.	2015			eng	2015.0	2021.0	208.0	5.0		208.0	1.0
100955807	Journal of animal breeding and genetics = Zeitschrift für Tierzüchtung und Züchtungsbiologie	Germany	Blackwell	1986		Six no. a year,	eng	1993.0	2022.0	1243.0	64.0	74.0	1242.0	
0376574	The Journal of animal ecology	England	Blackwell	1932		Six no. a year,	eng	1998.0	2022.0	2822.0	237.0	232.0	2822.0	
101126979	Journal of animal physiology and animal nutrition	Germany	Blackwell Science	2001		Six no. a year	eng	2001.0	2022.0	2728.0	151.0	223.0	2724.0	
8003002	Journal of animal science	United States	American Society of Animal Science	1942		Monthly,	eng	1946.0	2022.0	20806.0	373.0	397.0	20576.0	
101491368	Journal of anthropological sciences = Rivista di antropologia : JASS	Italy	Istituto italiano di antropologia	2004		Annual	eng	2008.0	2022.0	231.0	17.0	8.0	188.0	
0151115	The Journal of antibiotics	England	Nature Publishing Group	1953		Monthly	eng	1953.0	2022.0	11003.0	110.0	102.0	10163.0	
7513617	The Journal of antimicrobial chemotherapy	England	Oxford University Press	1975		Monthly	eng	1975.0	2022.0	19532.0	556.0	526.0	19378.0	
8710131	Journal of anxiety disorders	Netherlands	Elsevier	1987		Bimonthly	eng	1997.0	2022.0	2259.0	102.0	98.0	2259.0	
9215446	Journal of AOAC International	England	Oxford University Press	1992		Bimonthly	eng	1993.0	2022.0	5856.0	183.0	241.0	2458.0	
9804404	Journal of applied animal welfare science : JAAWS	England	Informa Healthcare	1998		Quarterly	eng	1998.0	2022.0	788.0	78.0	77.0	787.0	
0174763	Journal of applied behavior analysis	United States	Wiley-Blackwell	1968		Quarterly	eng	1968.0	2022.0	3661.0	100.0	85.0	3647.0	
101586617	Journal of applied biomaterials & functional materials	United States	SAGE Publications	2012		Three no. a year	eng	2012.0	2022.0	491.0	34.0	41.0	491.0	
9315240	Journal of applied biomechanics	United States	Human Kinetics Publishers	1993		Six no. a year,	eng	1993.0	2022.0	1167.0	90.0	52.0	1155.0	
101221755	Journal of applied biomedicine	Poland	Elsevier Sp z.o.o.	2003		Four times a year	eng	2006.0	2022.0	88.0	26.0	13.0	85.0	
101089176	Journal of applied clinical medical physics	United States	Wiley on behalf of American Association of Physicists in Medicine	2000		Quarterly	eng	2000.0	2022.0	3311.0	342.0	354.0	3295.0	
9514582	Journal of applied genetics	England	Springer	1995		Four no. a year	eng	2000.0	2022.0	1321.0	65.0	85.0	1024.0	
8606502	Journal of applied gerontology : the official journal of the Southern Gerontological Society	United States	Sage Publications for the Southern Gerontological Society	1982		Six no. a year,	eng	1989.0	2022.0	1267.0	205.0	341.0	1265.0	
101693884	The journal of applied laboratory medicine	England	Oxford University Press	2016		Bimonthly	eng	2016.0	2022.0	1013.0	208.0	170.0	1013.0	
101084377	Journal of applied measurement	China (Republic : 1949- )	National Taiwan Normal University	2000		Four no. a year	eng	2000.0	2020.0	572.0			0.0	1.0
9706280	Journal of applied microbiology	England	Published for the Society for Applied Bacteriology by Blackwell Science	1997		Monthly	eng	1997.0	2022.0	8583.0	406.0	645.0	8548.0	
101189774	Journal of applied oral science : revista FOB	Brazil	Faculdade de Odontologia de Bauru, USP	2003		Quarterly	eng	2003.0	2022.0	1782.0	66.0	50.0	1767.0	
