NlmUniqueID	MeshHeading	sherpa_id_x	sherpa_has_oa_path	embargo	sherpa_id_y	embargo_published_version	embargo_accepted_version	sherpa_oa_green	sherpa_id	additional_oa_fee	sherpa_oa_hybrid
7905263	Oklahoma										
7905263	Societies, Dental										
7503042	Dentistry										
7503042	Oklahoma										
7503042	Societies, Dental										
7503043	Medicine										
101175339	Chemistry										
101175339	Fats										
101175339	Oils										
19330960R	Medicine										
9305645	Cancer Care Facilities										
9305645	Medical Oncology										
9305645	Oncology Service, Hospital										
9511372	Medical Oncology	9319.0	yes	0.0	9319.0		0.0	yes	9319.0	yes	hybrid or gold
9511372	Neoplasms	9319.0	yes	0.0	9319.0		0.0	yes	9319.0	yes	hybrid or gold
9511372	Pharmacy	9319.0	yes	0.0	9319.0		0.0	yes	9319.0	yes	hybrid or gold
101261852	Medical Oncology										
101261852	Neoplasms										
7503096	Canada										
7503096	Dentistry										
7503096	Societies, Dental										
7804132	Ergonomics										
7804132	Operations Research										
7804132	Psychology, Industrial										
8204894	Operating Room Nursing										
8204894	Operating Rooms										
8204894	Surgical Equipment										
8204894	Surgical Instruments										
8219658	Eye Diseases										
8219658	Ophthalmic Assistants										
8219658	Physician Assistants										
101234523	Analgesics, Opioid										
101234523	Narcotics										
101234523	Opioid-Related Disorders										
101234523	Pain										
7503097	Equipment and Supplies										
7503097	Optics and Photonics										
8402086	Equipment and Supplies										
8402086	Image Enhancement										
8402086	Optics and Photonics										
9800943	Image Enhancement	13358.0	yes	12.0	13358.0		12.0	yes	13358.0	yes	hybrid or gold
9800943	Optics and Photonics	13358.0	yes	12.0	13358.0		12.0	yes	13358.0	yes	hybrid or gold
9800943	Vision, Ocular	13358.0	yes	12.0	13358.0		12.0	yes	13358.0	yes	hybrid or gold
101482903	Eye Diseases	20782.0	yes	0.0	20782.0	0.0	0.0	yes			
101482903	Optometry	20782.0	yes	0.0	20782.0	0.0	0.0	yes			
101482903	Refractive Surgical Procedures	20782.0	yes	0.0	20782.0	0.0	0.0	yes			
101226721	Stomatognathic System	21312.0	yes	12.0	21312.0		12.0	yes	21312.0	yes	hybrid or gold
101624698	Craniomandibular Disorders	36599.0	yes	12.0	36599.0		12.0	yes			
101624698	Facial Pain	36599.0	yes	12.0	36599.0		12.0	yes			
101624698	Headache	36599.0	yes	12.0	36599.0		12.0	yes			
0256541	Dental Implantation										
0256541	Tooth										
7801086	Dental Implantation	10908.0	yes						10908.0	yes	hybrid or gold
8206428	Face	4785.0	yes	12.0	4785.0		12.0	yes	4785.0	yes	hybrid or gold
8206428	Maxilla	4785.0	yes	12.0	4785.0		12.0	yes	4785.0	yes	hybrid or gold
8206428	Surgery, Oral	4785.0	yes	12.0	4785.0		12.0	yes	4785.0	yes	hybrid or gold
0045507	Dentistry										
0045507	Mouth Diseases										
0342050	Pathology, Oral										
8911934	Dentistry	11889.0	yes	12.0	11889.0		12.0	yes	11889.0	yes	hybrid or gold
8911934	Pathology, Oral	11889.0	yes	12.0	11889.0		12.0	yes	11889.0	yes	hybrid or gold
0433604	Dental Materials	7089.0	yes	12.0	7089.0		12.0	yes	7089.0	yes	hybrid or gold
0433604	Dentures	7089.0	yes	12.0	7089.0		12.0	yes	7089.0	yes	hybrid or gold
0433604	Mouth Rehabilitation	7089.0	yes	12.0	7089.0		12.0	yes	7089.0	yes	hybrid or gold
9808942	Dentistry										
9808942	Oral Medicine										
8302454	Surgery, Oral										
0234121	Surgery, Oral										
0234122	Anesthesia, Dental										
0234122	Dental Service, Hospital										
0234122	Surgery, Oral										
17930060R	Dentistry										
17930060R	Mouth Diseases										
17930060R	Pharmacology										
7503098	Dentistry										
2985193R	Chemistry, Organic	7797.0	yes	12.0	7797.0		12.0	yes	7797.0	yes	hybrid or gold
9713484	Orthodontics	28296.0	yes	12.0	28296.0		12.0	yes	28296.0	yes	hybrid or gold
9418507	Craniomandibular Disorders										
9418507	Facial Pain										
9418507	Headache										
9418507	Pain										
9418507	Stomatognathic System										
100957268	Malocclusion	35666.0	yes	0.0	35666.0		0.0	yes	35666.0	yes	hybrid or gold
100957268	Orthodontics	35666.0	yes	0.0	35666.0		0.0	yes	35666.0	yes	hybrid or gold
8404726	Orthopedics	6909.0	yes	12.0	6909.0		12.0	yes	6909.0	yes	hybrid or gold
9604934	Orthopedics	17212.0	yes	12.0	17212.0		12.0	yes	17212.0	yes	hybrid or gold
7908150	Orthopedics	31260.0	yes						31260.0	yes	hybrid or gold
7908150	Physical Therapy Modalities	31260.0	yes						31260.0	yes	hybrid or gold
7908150	Sports Medicine	31260.0	yes						31260.0	yes	hybrid or gold
9440382	Orthopedics	36227.0	yes	0.0	36227.0	0.0	0.0	yes			
101265112	Musculoskeletal Diseases										
101265112	Musculoskeletal System										
101265112	Orthopedic Procedures										
8807705	Orthopedics	8854.0	yes	0.0	8854.0	0.0	12.0	yes	8854.0	yes	hybrid or gold
8807705	Wounds and Injuries	8854.0	yes	0.0	8854.0	0.0	12.0	yes	8854.0	yes	hybrid or gold
101090931	Orthopedic Procedures	17213.0	yes	0.0	17213.0	0.0	0.0	yes			
101090931	Orthopedics	17213.0	yes	0.0	17213.0	0.0	0.0	yes			
101090931	Traumatology	17213.0	yes	0.0	17213.0	0.0	0.0	yes			
7507225	Dentistry										
7503132	Dentistry										
7908151	Hospitals										
7908151	Medicine										
7908151	Norway										
0014167	Osteopathic Medicine										
101776472	Manipulation, Osteopathic	41153.0	yes	12.0	41153.0	12.0		yes	41153.0	yes	hybrid or gold
101776472	Osteopathic Medicine	41153.0	yes	12.0	41153.0	12.0		yes	41153.0	yes	hybrid or gold
7610513	Otolaryngology										
101479544	Head										
101479544	Neck										
101479544	Otorhinolaryngologic Surgical Procedures										
7503099	Otolaryngology										
7708963	Otolaryngology										
9710385	Outcome Assessment, Health Care										
9710385	Physical and Rehabilitation Medicine										
9710385	Rehabilitation										
101474849	Genital Diseases, Female										
101474849	Ovarian Diseases										
101474849	Ovary										
9005421	Child Welfare	3779.0	yes	12.0	3779.0		12.0	yes	3779.0	yes	hybrid or gold
9005421	Infant Welfare	3779.0	yes	12.0	3779.0		12.0	yes	3779.0	yes	hybrid or gold
9005421	Pediatrics	3779.0	yes	12.0	3779.0		12.0	yes	3779.0	yes	hybrid or gold
8508400	Pediatric Dentistry										
100898657	Pain	14183.0	yes	12.0	14183.0		12.0	yes	14183.0	yes	hybrid or gold
101125608	Analgesics	942.0	yes	12.0	942.0		12.0	yes	942.0	yes	hybrid or gold
101125608	Pain	942.0	yes	12.0	942.0		12.0	yes	942.0	yes	hybrid or gold
101125608	Palliative Care	942.0	yes	12.0	942.0		12.0	yes	942.0	yes	hybrid or gold
8605836	Pain	14067.0	yes	12.0	14067.0		12.0	yes	14067.0	yes	hybrid or gold
8605836	Palliative Care	14067.0	yes	12.0	14067.0		12.0	yes	14067.0	yes	hybrid or gold
7501162	Medicine										
19520010R	Medicine										
8610345	Palliative Care	35452.0	yes	0.0	35452.0		0.0	yes			
8610345	Terminal Care	35452.0	yes	0.0	35452.0		0.0	yes			
9808462	Palliative Care	1466.0	yes	0.0	1466.0		0.0	yes	1466.0	yes	hybrid or gold
9808462	Terminal Care	1466.0	yes	0.0	1466.0		0.0	yes	1466.0	yes	hybrid or gold
0413414	Parapsychology										
7803124	Parasitic Diseases										
7803124	Parasitology										
7803538	Infusions, Parenteral										
7803538	Injections										
7803538	Pharmaceutical Preparations										
7803538	Technology, Pharmaceutical										
8103145	Infusions, Parenteral										
8103145	Injections										
8103145	Pharmaceutical Preparations										
8103145	Sterilization										
8103145	Technology, Pharmaceutical										
17930110R	Infusions, Parenteral										
101567362	Parkinson Disease	2027.0	yes	0.0	2027.0		0.0	yes	2027.0	yes	hybrid or gold
8506963	Periodontal Diseases										
101144384	Counseling	35668.0	yes	0.0	35668.0		0.0	yes	35668.0	yes	hybrid or gold
101144384	Pastoral Care	35668.0	yes	0.0	35668.0		0.0	yes	35668.0	yes	hybrid or gold
0204634	Pathology	6975.0	yes	12.0	6975.0		12.0	yes	6975.0	yes	hybrid or gold
0204750	Bacteriology										
0204750	Pathology										
101658534	Clinical Laboratory Techniques	30956.0	yes	0.0	30956.0	0.0	0.0	yes			
101658534	Clinical Trials as Topic	30956.0	yes	0.0	30956.0	0.0	0.0	yes			
101658534	Pathology	30956.0	yes	0.0	30956.0	0.0	0.0	yes			
101233393	Medical Errors	8855.0	yes	0.0	8855.0	0.0	12.0	yes	8855.0	yes	hybrid or gold
101233393	Safety Management	8855.0	yes	0.0	8855.0	0.0	12.0	yes	8855.0	yes	hybrid or gold
0375410	Pediatrics	3251.0	yes	12.0	3251.0		12.0	yes	3251.0	yes	hybrid or gold
2985188R	Pediatrics										
9610774	Adolescent	14068.0	yes	12.0	14068.0		12.0	yes	14068.0	yes	hybrid or gold
9610774	Child	14068.0	yes	12.0	14068.0		12.0	yes	14068.0	yes	hybrid or gold
9610774	Genital Diseases, Female	14068.0	yes	12.0	14068.0		12.0	yes	14068.0	yes	hybrid or gold
9610774	Infant	14068.0	yes	12.0	14068.0		12.0	yes	14068.0	yes	hybrid or gold
8510464	Child										
8510464	Endocrine System Diseases										
8510464	Infant										
9508900	Adolescent	18431.0	yes	12.0	18431.0	12.0		yes	18431.0	yes	hybrid or gold
9508900	Child	18431.0	yes	12.0	18431.0	12.0		yes	18431.0	yes	hybrid or gold
9508900	Endocrine System Diseases	18431.0	yes	12.0	18431.0	12.0		yes	18431.0	yes	hybrid or gold
9508900	Infant	18431.0	yes	12.0	18431.0	12.0		yes	18431.0	yes	hybrid or gold
9508900	Metabolic Diseases	18431.0	yes	12.0	18431.0	12.0		yes	18431.0	yes	hybrid or gold
8211545	Child	8856.0	yes	0.0	8856.0	0.0	12.0	yes	8856.0	yes	hybrid or gold
8211545	Child Nutritional Physiological Phenomena	8856.0	yes	0.0	8856.0	0.0	12.0	yes	8856.0	yes	hybrid or gold
8211545	Digestive System	8856.0	yes	0.0	8856.0	0.0	12.0	yes	8856.0	yes	hybrid or gold
8211545	Gastrointestinal Diseases	8856.0	yes	0.0	8856.0	0.0	12.0	yes	8856.0	yes	hybrid or gold
8211545	Infant	8856.0	yes	0.0	8856.0	0.0	12.0	yes	8856.0	yes	hybrid or gold
8211545	Infant Nutritional Physiological Phenomena	8856.0	yes	0.0	8856.0	0.0	12.0	yes	8856.0	yes	hybrid or gold
8211545	Nutrition Disorders	8856.0	yes	0.0	8856.0	0.0	12.0	yes	8856.0	yes	hybrid or gold
8709735	Pediatric Nursing	3218.0	yes	12.0	3218.0		12.0	yes	3218.0	yes	hybrid or gold
8709735	Pediatrics	3218.0	yes	12.0	3218.0		12.0	yes	3218.0	yes	hybrid or gold
9505928	Child	8857.0	yes	0.0	8857.0	0.0	12.0	yes	8857.0	yes	hybrid or gold
9505928	Hematologic Diseases	8857.0	yes	0.0	8857.0	0.0	12.0	yes	8857.0	yes	hybrid or gold
9505928	Infant	8857.0	yes	0.0	8857.0	0.0	12.0	yes	8857.0	yes	hybrid or gold
9505928	Neoplasms	8857.0	yes	0.0	8857.0	0.0	12.0	yes	8857.0	yes	hybrid or gold
9918282681506676	Child	9322.0	yes	0.0	9322.0		0.0	yes	9322.0	yes	hybrid or gold
9918282681506676	Hematologic Diseases	9322.0	yes	0.0	9322.0		0.0	yes	9322.0	yes	hybrid or gold
9918282681506676	Infant	9322.0	yes	0.0	9322.0		0.0	yes	9322.0	yes	hybrid or gold
9918282681506676	Neoplasms	9322.0	yes	0.0	9322.0		0.0	yes	9322.0	yes	hybrid or gold
9918282681506676	Pediatric Nursing	9322.0	yes	0.0	9322.0		0.0	yes	9322.0	yes	hybrid or gold
8607529	Pediatric Nursing	4786.0	yes	12.0	4786.0		12.0	yes	4786.0	yes	hybrid or gold
8917825	Child										
8917825	Infant										
8917825	Neoplasms										
8917825	Pediatric Nursing										
0044350	Child										
0044350	Eye Diseases										
0044350	Infant										
7901143	Child	25118.0	yes	12.0	25118.0		12.0	yes	25118.0	yes	hybrid or gold
7901143	Eye Diseases	25118.0	yes	12.0	25118.0		12.0	yes	25118.0	yes	hybrid or gold
7901143	Infant	25118.0	yes	12.0	25118.0		12.0	yes	25118.0	yes	hybrid or gold
7901143	Strabismus	25118.0	yes	12.0	25118.0		12.0	yes	25118.0	yes	hybrid or gold
8109053	Child	8858.0	yes	0.0	8858.0	0.0	12.0	yes	8858.0	yes	hybrid or gold
8109053	Infant	8858.0	yes	0.0	8858.0	0.0	12.0	yes	8858.0	yes	hybrid or gold
8109053	Orthopedics	8858.0	yes	0.0	8858.0	0.0	12.0	yes	8858.0	yes	hybrid or gold
9300904	Child	8859.0	yes	0.0	8859.0	0.0	12.0	yes	8859.0	yes	hybrid or gold
9300904	Infant	8859.0	yes	0.0	8859.0	0.0	12.0	yes	8859.0	yes	hybrid or gold
9300904	Orthopedics	8859.0	yes	0.0	8859.0	0.0	12.0	yes	8859.0	yes	hybrid or gold
8712414	Child Nutritional Physiological Phenomena										
8712414	Embryonic Development										
8712414	Fetal Development										
8712414	Infant Nutritional Physiological Phenomena										
7801773	Psychology, Child	1367.0	yes	12.0	1367.0		12.0	yes	1367.0	yes	hybrid or gold
101490944	Child	2031.0	yes	0.0	2031.0		0.0	yes	2031.0	yes	hybrid or gold
101490944	Disabled Children	2031.0	yes	0.0	2031.0		0.0	yes	2031.0	yes	hybrid or gold
101490944	Infant	2031.0	yes	0.0	2031.0		0.0	yes	2031.0	yes	hybrid or gold
101490944	Rehabilitation	2031.0	yes	0.0	2031.0		0.0	yes	2031.0	yes	hybrid or gold
0052631	General Surgery	4787.0	yes	12.0	4787.0		12.0	yes	4787.0	yes	hybrid or gold
0052631	Pediatrics	4787.0	yes	12.0	4787.0		12.0	yes	4787.0	yes	hybrid or gold
101233150	Child	14069.0	yes	12.0	14069.0		12.0	yes	14069.0	yes	hybrid or gold
101233150	Female Urogenital Diseases	14069.0	yes	12.0	14069.0		12.0	yes	14069.0	yes	hybrid or gold
101233150	Infant	14069.0	yes	12.0	14069.0		12.0	yes	14069.0	yes	hybrid or gold
101233150	Male Urogenital Diseases	14069.0	yes	12.0	14069.0		12.0	yes	14069.0	yes	hybrid or gold
101233150	Urologic Diseases	14069.0	yes	12.0	14069.0		12.0	yes	14069.0	yes	hybrid or gold
101233150	Urologic Surgical Procedures	14069.0	yes	12.0	14069.0		12.0	yes	14069.0	yes	hybrid or gold
101586049	Bacterial Infections	21439.0	yes	24.0	21439.0		24.0	yes	21439.0	yes	hybrid or gold
101586049	Child	21439.0	yes	24.0	21439.0		24.0	yes	21439.0	yes	hybrid or gold
101586049	Infections	21439.0	yes	24.0	21439.0		24.0	yes	21439.0	yes	hybrid or gold
101586049	Mycoses	21439.0	yes	24.0	21439.0		24.0	yes	21439.0	yes	hybrid or gold
101586049	Virus Diseases	21439.0	yes	24.0	21439.0		24.0	yes	21439.0	yes	hybrid or gold
7702327	Pediatric Dentistry										
9707067	Peptides										
9506309	Peptides	6910.0	yes	12.0	6910.0		12.0	yes	6910.0	yes	hybrid or gold
9610507	Anesthesia	4788.0	yes	12.0	4788.0		12.0	yes	4788.0	yes	hybrid or gold
9610507	Perioperative Nursing	4788.0	yes	12.0	4788.0		12.0	yes	4788.0	yes	hybrid or gold
0361031	Fetal Diseases	3288.0	yes	12.0	3288.0	12.0		yes	3288.0	yes	hybrid or gold
0361031	Fetus	3288.0	yes	12.0	3288.0	12.0		yes	3288.0	yes	hybrid or gold
0361031	Infant, Newborn, Diseases	3288.0	yes	12.0	3288.0	12.0		yes	3288.0	yes	hybrid or gold
8801387	Neonatology	8860.0	yes	0.0	8860.0	0.0	12.0	yes	8860.0	yes	hybrid or gold
8801387	Nursing	8860.0	yes	0.0	8860.0	0.0	12.0	yes	8860.0	yes	hybrid or gold
8801387	Perinatology	8860.0	yes	0.0	8860.0	0.0	12.0	yes	8860.0	yes	hybrid or gold
8501884	Perinatology	24212.0	yes	6.0	24212.0		6.0	yes	24212.0	yes	hybrid or gold
0055107	Periodontics	11890.0	yes	12.0	11890.0		12.0	yes	11890.0	yes	hybrid or gold
0101604	Periodontics										
8000345	Periodontics										
0173665	Periodontics										
101271023	Perioperative Nursing	35158.0	yes	0.0	35158.0		0.0	yes	35158.0	yes	hybrid or gold
9704532	Peripheral Nervous System	6917.0	yes	12.0	6917.0		12.0	yes	6917.0	yes	hybrid or gold
9704532	Peripheral Nervous System Diseases	6917.0	yes	12.0	6917.0		12.0	yes	6917.0	yes	hybrid or gold
2985194R	Behavior	15148.0	yes	24.0	15148.0		24.0	yes	15148.0	yes	hybrid or gold
2985194R	Personality	15148.0	yes	24.0	15148.0		24.0	yes	15148.0	yes	hybrid or gold
1260201	Personality Assessment	5703.0	yes	12.0	5703.0		12.0	yes	5703.0	yes	hybrid or gold
8710838	Personality Disorders										
0014171	Personality	3496.0	yes	0.0	3496.0		0.0	yes	3496.0	yes	hybrid or gold
0014171	Psychology, Social	3496.0	yes	0.0	3496.0		0.0	yes	3496.0	yes	hybrid or gold
0375351	Pharmacy										
8309336	Chemistry, Pharmaceutical	14071.0	yes	12.0	14071.0		12.0	yes	14071.0	yes	hybrid or gold
8309336	Pharmaceutical Preparations	14071.0	yes	12.0	14071.0		12.0	yes	14071.0	yes	hybrid or gold
8709879	Drug Industry										
8709879	Marketing of Health Services										
8709879	Pharmacy Administration										
9807281	Drug Therapy	43035.0	yes	0.0	43035.0	0.0	0.0	yes			
9807281	Pharmaceutical Preparations	43035.0	yes	0.0	43035.0	0.0	0.0	yes			
9807281	Technology, Pharmaceutical	43035.0	yes	0.0	43035.0	0.0	0.0	yes			
0376363	Pharmacology	20573.0	yes	12.0	20573.0		12.0	yes	20573.0	yes	hybrid or gold
0376363	Pharmacy	20573.0	yes	12.0	20573.0		12.0	yes	20573.0	yes	hybrid or gold
8900945	Pharmacy	9323.0	yes	0.0	9323.0		0.0	yes	9323.0	yes	hybrid or gold
2985195R	Pharmacy	13897.0	yes	12.0	13897.0		12.0	yes	13897.0	yes	hybrid or gold
9432967	Infusions, Parenteral										
9432967	Pharmaceutical Preparations										
9432967	Sterilization										
9432967	Technology, Pharmaceutical										
8504643	Technology, Pharmaceutical										
7901854	Pharmacology										
0357115	Biopharmaceutics										
0357115	Kinetics										
101096520	Dose-Response Relationship, Drug	15720.0	yes	12.0	15720.0		12.0	yes	15720.0	yes	hybrid or gold
101096520	Pharmacokinetics	15720.0	yes	12.0	15720.0		12.0	yes	15720.0	yes	hybrid or gold
101096520	Pharmacology	15720.0	yes	12.0	15720.0		12.0	yes	15720.0	yes	hybrid or gold
1247760	Pharmacology										
0376362	Drug Therapy	9890.0	yes	0.0	9890.0		0.0	yes	9890.0	yes	hybrid or gold
0376362	Pharmacology	9890.0	yes	0.0	9890.0		0.0	yes	9890.0	yes	hybrid or gold
7806596	Pharmacology										
7806596	Research Design										
7806596	Toxicology										
101167001	Pharmacology										
9206091	Pharmacology	14072.0	yes	12.0	14072.0		12.0	yes	14072.0	yes	hybrid or gold
9206091	Research Design	14072.0	yes	12.0	14072.0		12.0	yes	14072.0	yes	hybrid or gold
9206091	Toxicology	14072.0	yes	12.0	14072.0		12.0	yes	14072.0	yes	hybrid or gold
7505626	Dentistry										
7503101	Medicine										
7503102	Medicine										
8804966	Biology	12835.0	yes	12.0	12835.0		12.0	yes	12835.0	yes	hybrid or gold
8804966	Light	12835.0	yes	12.0	12835.0		12.0	yes	12835.0	yes	hybrid or gold
8804966	Photochemistry	12835.0	yes	12.0	12835.0		12.0	yes	12835.0	yes	hybrid or gold
9882935	Eukaryota	6911.0	yes	12.0	6911.0		12.0	yes	6911.0	yes	hybrid or gold
9882935	Seaweed	6911.0	yes	12.0	6911.0		12.0	yes	6911.0	yes	hybrid or gold
101189457	Exercise	12252.0	yes	0.0	12252.0		0.0	yes	12252.0	yes	hybrid or gold
101189457	Health	12252.0	yes	0.0	12252.0		0.0	yes	12252.0	yes	hybrid or gold
101189457	Physical Fitness	12252.0	yes	0.0	12252.0		0.0	yes	12252.0	yes	hybrid or gold
0406042	Chemistry, Physical										
9890903	Chemistry, Physical	21298.0	yes	12.0	21298.0		12.0	yes	21298.0	yes	hybrid or gold
101157530	Chemistry, Physical	21299.0	yes	12.0	21299.0		12.0	yes	21299.0	yes	hybrid or gold
101526034	Chemical Phenomena	7800.0	yes	12.0	7800.0		12.0	yes	7800.0	yes	hybrid or gold
0405527	Chemistry, Physical										
101165248	Biophysics	11325.0	yes	12.0	11325.0		12.0	yes	11325.0	yes	hybrid or gold
1276760	Science										
17930170R	Physical Education and Training										
8405946	Physical Education and Training										
8405946	Physical Fitness										
101298201	Physician Assistants										
9431848	Acquired Immunodeficiency Syndrome										
9431848	HIV Infections										
0266262	Physiology	6978.0	yes	12.0	6978.0		12.0	yes	6978.0	yes	hybrid or gold
9309350	Physiology										
101269653	Anthropology, Physical										
101269653	Physiological Phenomena										
100930389	Anthropology, Physical										
100930389	Physiological Phenomena										
9812509	Biochemistry	12993.0	yes	12.0	12993.0		12.0	yes			
9812509	Physiology	12993.0	yes	12.0	12993.0		12.0	yes			
9309351	Physiology										
17820180R	Pathology										
17820180R	Physiology										
9114501	Pharmacology										
9114501	Physiology										
101262417	Physiology	15738.0	yes	0.0	15738.0	0.0	0.0	yes			
0427151	Physiology										
101528691	Physical Therapy Modalities	17772.0	yes	0.0	17772.0	0.0	0.0	yes			
8712416	Dentistry										
8504412	Pineal Gland	11891.0	yes	12.0	11891.0		12.0	yes	11891.0	yes	hybrid or gold
9882059	Biochemistry	14075.0	yes	12.0	14075.0		12.0	yes	14075.0	yes	hybrid or gold
9882059	Biotechnology	14075.0	yes	12.0	14075.0		12.0	yes	14075.0	yes	hybrid or gold
9882059	Molecular Biology	14075.0	yes	12.0	14075.0		12.0	yes	14075.0	yes	hybrid or gold
9882059	Plant Physiological Phenomena	14075.0	yes	12.0	14075.0		12.0	yes	14075.0	yes	hybrid or gold
9887853	Botany	15725.0	yes	12.0	15725.0		12.0	yes	15725.0	yes	hybrid or gold
101264239	Reconstructive Surgical Procedures	14076.0	yes	12.0	14076.0		12.0	yes	14076.0	yes	hybrid or gold
8301364	Perioperative Nursing										
8301364	Surgery, Plastic										
101534130	Hand	42866.0	yes	0.0	42866.0	0.0		yes			
101534130	Reconstructive Surgical Procedures	42866.0	yes	0.0	42866.0	0.0		yes			
101534130	Surgery, Plastic	42866.0	yes	0.0	42866.0	0.0		yes			
8214851	Organization and Administration										
8214851	Public Policy										
8214851	Social Planning										
8214851	Social Sciences										
0165253	Polymers										
0050636	Chemistry										
0050636	Polymers										
7610515	Polymers										
101530023	Drug Therapy										
101530023	Pharmacology, Clinical										
8609069	Anesthesia Recovery Period										
8609069	Nursing Assessment										
8609069	Nursing Process										
8609069	Postoperative Care										
8609069	Postoperative Period										
2985196R	Medicine	4211.0	yes	0.0	4211.0	0.0	0.0	yes			
0376610	Nursing, Practical										
17820280R	Medicine										
101553823	Pregnancy	3199.0	yes	0.0	3199.0	0.0	0.0	yes			
101553823	Pregnancy Complications	3199.0	yes	0.0	3199.0	0.0	0.0	yes			
9918351283506676	Health Promotion										
9918351283506676	Primary Prevention										
101638820	Alzheimer Disease	41510.0	yes	12.0	41510.0		12.0	yes	41510.0	yes	hybrid or gold
7502591	Preventive Dentistry										
9702085	Clinical Trials as Topic	5716.0	yes	12.0	5716.0		12.0	yes	5716.0	yes	hybrid or gold
9702085	Community Health Services	5716.0	yes	12.0	5716.0		12.0	yes	5716.0	yes	hybrid or gold
9702085	Preventive Health Services	5716.0	yes	12.0	5716.0		12.0	yes	5716.0	yes	hybrid or gold
9214440	Preventive Medicine										
9214440	Public Health										
101242972	Preventive Medicine										
101242972	Public Health										
101518419	Community Health Services	9329.0	yes	0.0	9329.0	0.0	0.0	yes			
101518419	Primary Health Care	9329.0	yes	0.0	9329.0	0.0	0.0	yes			
101524060	Family Practice	25934.0	yes	0.0	25934.0	0.0		yes			
101524060	Primary Health Care	25934.0	yes	0.0	25934.0	0.0		yes			
8213457	Community Mental Health Services										
8213457	Mental Disorders										
8213457	Primary Prevention										
8511298	Nursing	4789.0	yes	12.0	4789.0		12.0	yes	4789.0	yes	hybrid or gold
0052130	Projective Techniques										
1260202	Personality Assessment										
1260202	Projective Techniques										
0376364	Prosthodontics	3219.0	yes	12.0	3219.0		12.0	yes	3219.0	yes	hybrid or gold
9301275	Prosthodontics	15970.0	yes	12.0	15970.0		12.0	yes	15970.0	yes	hybrid or gold
101490359	Prosthodontics										
8217321	Chemistry										
8217321	Proteins										
101128775	Proteome	7787.0	yes	12.0	7787.0		12.0	yes	7787.0	yes	hybrid or gold
101475056	Proteomics	14082.0	yes	12.0	14082.0		12.0	yes	14082.0	yes	hybrid or gold
2985197R	Eukaryota										
0203241	Hallucinogens										
9439514	Mental Disorders	7086.0	yes	12.0	7086.0		12.0	yes	7086.0	yes	hybrid or gold
9439514	Psychiatric Nursing	7086.0	yes	12.0	7086.0		12.0	yes	7086.0	yes	hybrid or gold
7900452	Psychiatric Nursing										
0141401	Mental Health Services										
0141401	Psychiatric Nursing										
100901141	Mental Disorders	8861.0	yes	0.0	8861.0	0.0	12.0	yes	8861.0	yes	hybrid or gold
100901141	Psychotherapy	8861.0	yes	0.0	8861.0	0.0	12.0	yes	8861.0	yes	hybrid or gold
0376331	Psychiatry	14083.0	yes	12.0	14083.0		12.0	yes	14083.0	yes	hybrid or gold
17940070R	Social Work, Psychiatric										
9107859	Mental Disorders	13679.0	yes	0.0	13679.0		0.0	yes			
9107859	Neurosciences	13679.0	yes	0.0	13679.0		0.0	yes			
8113536	Hallucinogens	18901.0	yes	12.0	18901.0		12.0	yes	18901.0	yes	hybrid or gold
8113536	Psychotropic Drugs	18901.0	yes	12.0	18901.0		12.0	yes	18901.0	yes	hybrid or gold
7613887	Civilization										
7613887	Psychological Theory										
7613887	Psychology, Child										
0376332	Psychology	18984.0	yes	12.0	18984.0		12.0	yes	18984.0	yes	hybrid or gold
2985198R	Psychology										
0333506	Psycholinguistics	15732.0	yes	12.0	15732.0		12.0	yes	15732.0	yes	hybrid or gold
9918351179206676	Clinical Medicine	3463.0	yes	0.0	3463.0		0.0	yes	3463.0	yes	hybrid or gold
9918351179206676	Mental Disorders	3463.0	yes	0.0	3463.0		0.0	yes	3463.0	yes	hybrid or gold
9918351179206676	Psychopathology	3463.0	yes	0.0	3463.0		0.0	yes	3463.0	yes	hybrid or gold
8907828	Psychopharmacology	9331.0	yes	0.0	9331.0		0.0	yes	9331.0	yes	hybrid or gold
8200911	Mental Health Services	4265.0	yes	12.0	4265.0		12.0	yes	4265.0	yes	hybrid or gold
8200911	Psychiatric Nursing	4265.0	yes	12.0	4265.0		12.0	yes	4265.0	yes	hybrid or gold
8309337	Neoplasms	5720.0	yes	12.0	5720.0		12.0	yes	5720.0	yes	hybrid or gold
8309337	Social Environment	5720.0	yes	12.0	5720.0		12.0	yes	5720.0	yes	hybrid or gold
8309337	Social Support	5720.0	yes	12.0	5720.0		12.0	yes	5720.0	yes	hybrid or gold
8308648	Gynecology	944.0	yes	0.0	944.0	0.0	0.0	yes			
8308648	Obstetrics	944.0	yes	0.0	944.0	0.0	0.0	yes			
8308648	Psychology, Medical	944.0	yes	0.0	944.0	0.0	0.0	yes			
8308648	Psychosomatic Medicine	944.0	yes	0.0	944.0	0.0	0.0	yes			
0376333	Psychosomatic Medicine	14084.0	yes	12.0	14084.0		12.0	yes	14084.0	yes	hybrid or gold
9206496	Mental Disorders										
9206496	Psychotherapy										
7705878	Public Health										
101188638	Health Policy	1371.0	yes	12.0	1371.0		12.0	yes	1371.0	yes	hybrid or gold
101188638	Public Health	1371.0	yes	12.0	1371.0		12.0	yes	1371.0	yes	hybrid or gold
