NlmUniqueID	embargo	license	conditions	article_version	sherpa_created	sherpa_last_modified	sherpa_id	embargo_published_version	embargo_accepted_version
9004580	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-08-05 13:40:26	2022-03-24 13:26:19	7499		12.0
0406125	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-09-06 13:16:51	2023-01-19 14:13:45	13896		12.0
0236512	12	cc_by_nc	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2010-09-10 09:29:01	2022-07-26 09:29:11	15474		12.0
0236512	12	cc_by_nc_nd	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2010-09-10 09:29:01	2022-07-26 09:29:11	15474		12.0
8006298	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-07 10:59:47	2023-01-05 14:55:36	14325		12.0
0014162	24		Published source must be acknowledged with citation ; Must link to published article ; Set phrase to accompany archived copy (see policy)	accepted	2022-03-17 15:02:16	2022-03-18 03:26:27	41239		24.0
101518405	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-02 11:35:28	2023-01-05 14:55:33	13088		12.0
7906882	12		Must be accompanied by set statement (see policy) ; Must link to publisher version	accepted	2010-07-21 15:32:19	2022-06-16 13:58:06	3082		12.0
7503089	12		Published source must be acknowledged ; Must link to publisher version with DOI ; Set phrase to accompany archived copy	accepted	2010-07-14 10:02:51	2022-04-04 08:33:55	617		12.0
9011255	12		Published source must be acknowledged ; Must link to publisher version with DOI ; Set phrase to accompany archived copy	accepted	2010-07-14 10:02:51	2022-11-18 13:32:50	618		12.0
7503090	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2017-10-23 15:08:28	2022-08-30 11:58:22	33277		12.0
101468335	0		Published sources is acknowledged with citation ; Must link to published version with DOI ; Set statement to accompany	accepted	2010-07-19 13:39:25	2022-07-26 14:44:51	2024		0.0
9012268	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2014-09-23 14:47:44	2023-01-05 14:55:59	28294		12.0
0375402	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2010-08-11 15:55:10	2022-10-31 12:57:43	8952		12.0
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
0375402	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 15:55:10	2022-10-31 12:57:43	8952	0.0	
101217933	12	cc_by_nc_nd	Published source must be acknowledged with citation ; Must link to publisher version with DOI ; Set statements to accompany different versions (see policy)	accepted	2010-08-25 13:48:32	2022-09-21 13:36:32	11322		12.0
101217933	12		Closed deposit within 3 months of date of acceptance ; Published source must be acknowledged with citation ; Must link to publisher version with DOI ; Published source must be acknowledged with citation	accepted	2010-08-25 13:48:32	2022-09-21 13:36:32	11322		12.0
101217933	12		Closed deposit within 3 months of date of acceptance ; Published source must be acknowledged with citation ; Must link to publisher version with DOI ; Published source must be acknowledged with citation	accepted	2010-08-25 13:48:32	2022-09-21 13:36:32	11322		12.0
101217933	12		Closed deposit within 3 months of date of acceptance ; Published source must be acknowledged with citation ; Must link to publisher version with DOI ; Published source must be acknowledged with citation	accepted	2010-08-25 13:48:32	2022-09-21 13:36:32	11322		12.0
101217933	12		Closed deposit within 3 months of date of acceptance ; Published source must be acknowledged with citation ; Must link to publisher version with DOI ; Published source must be acknowledged with citation	accepted	2010-08-25 13:48:32	2022-09-21 13:36:32	11322		12.0
9702341	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-10 15:15:38	2023-01-05 14:55:39	15684		12.0
2985190R	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-07-22 15:42:44	2022-05-19 11:58:28	3653		12.0
101483832	0	cc_by	Copy of License must accompany any deposit. ; Published source must be acknowledged ; Must link to publisher version with DOI	accepted	2010-09-10 15:15:38	2022-02-16 10:39:20	15688		0.0
101483832	0	cc_by	Copy of License must accompany any deposit. ; Published source must be acknowledged ; Must link to publisher version with DOI	published	2010-09-10 15:15:38	2022-02-16 10:39:20	15688	0.0	
101483832	0	cc_public_domain		published	2010-09-10 15:15:38	2022-02-16 10:39:20	15688	0.0	
8913461	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-09-14 14:26:17	2022-04-13 08:26:21	15941		12.0
101232233	0	cc_by	Copy of License must accompany any deposit. ; Published source must be acknowledged ; Must link to publisher version with DOI	accepted	2010-07-20 16:01:34	2022-02-16 10:39:22	2624		0.0
101232233	0	cc_by	Copy of License must accompany any deposit. ; Published source must be acknowledged ; Must link to publisher version with DOI	published	2010-07-20 16:01:34	2022-02-16 10:39:22	2624	0.0	
101232233	0	cc_public_domain		published	2010-07-20 16:01:34	2022-02-16 10:39:22	2624	0.0	
8406473	12	cc_by_nc	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2010-07-14 16:25:06	2022-08-03 09:58:34	937		12.0
8406473	12	cc_by_nc_nd	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2010-07-14 16:25:06	2022-08-03 09:58:34	937		12.0
9102705	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-08-04 09:49:02	2022-04-22 10:46:34	6908		12.0
101256586	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-10 15:15:38	2023-01-05 14:55:39	15689		12.0
101222974	0	cc_by	Copy of License must accompany any deposit. ; Published source must be acknowledged ; Must link to publisher version with DOI	accepted	2021-11-03 09:37:12	2022-02-16 10:39:24	40250		0.0
101222974	0	cc_by	Copy of License must accompany any deposit. ; Published source must be acknowledged ; Must link to publisher version with DOI	published	2021-11-03 09:37:12	2022-02-16 10:39:24	40250	0.0	
101222974	0	cc_public_domain		published	2021-11-03 09:37:12	2022-02-16 10:39:24	40250	0.0	
101517079	0	cc_by_nc	Upon online publication ; Publisher copyright and source must be acknowledged ; Must link to published article with DOI	accepted	2010-07-19 11:49:06	2022-06-16 13:58:02	1939		0.0
0423161	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-08-06 15:10:32	2023-01-05 14:55:25	8072		12.0
2985191R	0	cc_by_nc	Upon online publication ; Publisher copyright and source must be acknowledged ; Must link to published article with DOI	accepted	2010-07-19 11:49:06	2022-06-16 13:58:02	1940		0.0
101193365	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2010-08-11 13:46:34	2022-06-30 15:07:37	8847		12.0
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101193365	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:07:37	8847	0.0	
101580767	12		Must acknowledge published source and copyright ; Must link to published article	accepted	2012-01-23 12:25:04	2022-03-21 15:29:02	21762		12.0
101649948	0		Published sources is acknowledged with citation ; Must link to published version with DOI ; Set statement to accompany	accepted	2014-09-25 16:55:58	2022-08-17 08:32:56	28328		0.0
8309335	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-10 15:15:38	2023-01-05 14:55:39	15686		12.0
9431308	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2010-08-11 13:00:47	2022-06-30 15:06:37	8846		12.0
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
9431308	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:00:47	2022-06-30 15:06:37	8846	0.0	
2985192R	12		Published source must be acknowledged ; Must link to publisher version with DOI ; Set phrase to accompany archived copy	accepted	2010-08-11 13:46:34	2022-08-09 15:06:18	8848		12.0
0375404	12		Must link to publisher version with DOI	accepted	2016-11-30 15:37:00	2022-11-11 15:56:06	32002		12.0
8911344	0	cc_by	Copyright and source must be acknowledged	accepted	2010-08-13 16:55:09	2022-07-14 15:08:09	9896		0.0
101468753	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-08-31 16:47:21	2023-01-09 16:18:12	12667		12.0
7705086	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-08-19 13:59:30	2022-03-30 12:39:32	10449		12.0
8102140	0		Must link to published article with DOI ; Published source must be acknowledged with citation	accepted	2010-09-06 14:39:32	2022-12-05 14:57:11	14136		0.0
8102140	6	cc_by	Published source must be acknowledged with citation	published	2010-09-06 14:39:32	2022-12-05 14:57:11	14136	6.0	
8603596	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2010-08-11 13:46:34	2022-08-09 15:07:42	8849		12.0
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
8603596	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-08-09 15:07:42	8849	0.0	
7600111	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-09-06 13:20:48	2023-01-19 14:13:37	13908		12.0
8910749	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2010-08-11 13:46:34	2022-06-30 15:09:20	8850		12.0
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
8910749	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-06-30 15:09:20	8850	0.0	
0432557	12		may be self-archived only as plain unformatted text ; version posted may not be updated or replaced with the final published article. ; Must link to published article	accepted	2016-12-16 13:52:48	2022-08-17 08:02:00	32212		12.0
0432557	0	cc_by_nc	Published source must be acknowledged with citation	published	2016-12-16 13:52:48	2022-08-17 08:02:00	32212	0.0	
0432557	0	cc_by	Published source must be acknowledged with citation	published	2016-12-16 13:52:48	2022-08-17 08:02:00	32212	0.0	
8811626	0		Must acknowledge published source and copyright ; Set statement to accompany (see policy) ; Must not be updated or replaced with article of record unless author pays for Open Access	accepted	2010-07-15 16:43:46	2022-04-08 13:44:32	1464		0.0
8811626	0	cc_by	Publisher copyright and source must be acknowledged	accepted	2010-07-15 16:43:46	2022-04-08 13:44:32	1464		0.0
8811626	0	cc_by	Publisher copyright and source must be acknowledged	accepted	2010-07-15 16:43:46	2022-04-08 13:44:32	1464		0.0
8811626	0	cc_by	Publisher copyright and source must be acknowledged	accepted	2010-07-15 16:43:46	2022-04-08 13:44:32	1464		0.0
9508123	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-07-14 16:25:06	2023-01-05 14:55:10	938		12.0
9423534	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-10 15:15:38	2023-01-05 14:55:39	15693		12.0
0430303	0		Publisher copyright and source must be acknowledged with set statement (see policy) ; Must link to publisher version	accepted	2013-01-24 10:25:18	2022-09-29 14:52:47	23902		0.0
1263116	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2010-08-11 11:47:35	2022-10-31 12:55:13	8821		12.0
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
1263116	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 11:47:35	2022-10-31 12:55:13	8821	0.0	
9200672	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2010-08-11 13:46:34	2022-10-31 12:57:30	8851		12.0
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
9200672	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 13:46:34	2022-10-31 12:57:30	8851	0.0	
7705432	12			accepted	2010-07-27 14:40:43	2022-08-02 14:19:37	4262		12.0
9306050	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-08-04 11:48:34	2022-11-15 10:29:49	7084		12.0
9318902	12	cc_by_nc_nd	Publisher copyright and source must be acknowledged ; Must link to publisher version with DOI	accepted	2017-08-02 11:56:43	2022-10-14 12:07:40	33049		12.0
100911591	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-08-05 14:52:32	2022-06-24 09:01:42	7696		12.0
101603887	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2015-03-23 16:11:44	2022-10-11 13:44:15	29588		12.0
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
101603887	0	cc_by	Published source must be acknowledged with citation	published	2015-03-23 16:11:44	2022-10-11 13:44:15	29588	0.0	
0404243	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-08-02 11:44:56	2023-02-23 11:57:34	6234		12.0
9010081	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-01 15:10:37	2022-08-26 14:47:51	12850		12.0
101558292	12	cc_by_nc	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2011-01-28 15:48:05	2022-08-03 09:59:51	18897		12.0
101558292	12	cc_by_nc_nd	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2011-01-28 15:48:05	2022-08-03 09:59:51	18897		12.0
100893366	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-16 13:48:45	2023-01-05 14:55:41	16408		12.0
101590587	0	cc_by		published	2016-08-31 14:22:52	2022-12-20 11:07:18	31681	0.0	
101590587	0	cc_by_nc_sa		published	2016-08-31 14:22:52	2022-12-20 11:07:18	31681	0.0	
101590587	0	cc_by_nc_nd		published	2016-08-31 14:22:52	2022-12-20 11:07:18	31681	0.0	
101590587	0	cc_by_sa		published	2016-08-31 14:22:52	2022-12-20 11:07:18	31681	0.0	
101590587	0	cc_by_nd		published	2016-08-31 14:22:52	2022-12-20 11:07:18	31681	0.0	
101590587	0	cc_by_nc		published	2016-08-31 14:22:52	2022-12-20 11:07:18	31681	0.0	
101590587	0	cc_by		accepted	2016-08-31 14:22:52	2022-12-20 11:07:18	31681		0.0
101590587	0	cc_by_nc_sa		accepted	2016-08-31 14:22:52	2022-12-20 11:07:18	31681		0.0
101590587	0	cc_by_nc_nd		accepted	2016-08-31 14:22:52	2022-12-20 11:07:18	31681		0.0
101590587	0	cc_by_sa		accepted	2016-08-31 14:22:52	2022-12-20 11:07:18	31681		0.0
101590587	0	cc_by_nc		accepted	2016-08-31 14:22:52	2022-12-20 11:07:18	31681		0.0
101590587	0	cc_by_nd		accepted	2016-08-31 14:22:52	2022-12-20 11:07:18	31681		0.0
101526295	0	cc_by	Published source must be acknowledged with citation	published	2010-07-21 16:39:25	2022-09-21 14:39:41	3195	0.0	
101526295	0	cc_by	Published source must be acknowledged with citation	accepted	2010-07-21 16:39:25	2022-09-21 14:39:41	3195		0.0
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
8309140	0	cc_by_nc_nd	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-14 16:44:06	2023-04-04 05:23:04	940	0.0	
