NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN
101735273	Journal of healthcare quality research	J Healthc Qual Res	Spain	[Barcelona, Spain]	Elsevier España	2018		Six issues a year	2603-6479		2603-6479	eng	Y	2018.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-healthcare-quality-research	Y	2603-6479
9305245	Journal of healthcare risk management : the journal of the American Society for Healthcare Risk Management	J Healthc Risk Manag	United States	Chicago, IL	American Society for Healthcare Risk Management of the American Hospital Association	1992		Quarterly	2040-0861	1074-4797	1074-4797	eng	N	1992.0	Y	Y	H	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2040-0861	Y	2040-0861
9102703	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	J Heart Lung Transplant	United States	New York, NY	Elsevier	1991		Monthly,	1557-3117	1053-2498	1053-2498	eng	N	1991.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10532498	Y	1557-3117
2985115R	Journal of helminthology	J Helminthol	England	London	London School Of Hygiene And Tropical Medicine	1923		Four no. a year	1475-2697	0022-149X	0022-149X	eng	N	1965.0	Y	Y	IM	https://www.cambridge.org/core/journals/journal-of-helminthology	Y	1475-2697
101468937	Journal of hematology & oncology	J Hematol Oncol	England	[London]	Biomed Central	2008			1756-8722		1756-8722	eng	N	2008.0	Y	Y	IM	http://www.jhoonline.org/	Y	1756-8722
101528587	Journal of hepato-biliary-pancreatic sciences	J Hepatobiliary Pancreat Sci	Japan	Tokyo	Wiley Japan	2010		Six no. a year	1868-6982	1868-6974	1868-6974	eng	Y	2010.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1868-6982	Y	1868-6982
8503886	Journal of hepatology	J Hepatol	Netherlands	Amsterdam	Elsevier	1985		Monthly,	1600-0641	0168-8278	0168-8278	eng	N	1985.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/01688278	Y	1600-0641
0375373	The Journal of heredity	J Hered	United States	New York,  NY	Oxford University Press For The American Genetic Association	1914		Bimonthly	1465-7333	0022-1503	0022-1503	eng	N	1965.0	Y	Y	IM	https://academic.oup.com/jhered	Y	1465-7333
18020010R	Journal of the history of the behavioral sciences	J Hist Behav Sci	United States	New York	Wiley	1965		Quarterly	1520-6696	0022-5061	0022-5061	eng	N	1976.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6696	Y	1520-6696
0202503	Journal of the history of biology	J Hist Biol	Germany	Heidelberg	Springer	1968		Three no. a year	1573-0387	0022-5010	0022-5010	eng	N	1970.0	Y	Y	QIS	http://link.springer.com/journal/10739	Y	1573-0387
9609747	Journal of the history of dentistry	J Hist Dent	United States	Chicago Il	American Academy Of The History Of Dentistry	1996		Three no. a year		1089-6287	1089-6287	eng	Y	1996.0	Y	N	D		Y	1089-6287
00140360R	Journal of the history of ideas	J Hist Ideas	United States	Baltimore, MD	Johns Hopkins University Press	1940		Eight no. a year,	1086-3222	0022-5037	0022-5037	eng	N	1970.0	Y	N	QIS		Y	1086-3222
0413415	Journal of the history of medicine and allied sciences	J Hist Med Allied Sci	England	Oxford	Oxford University Press	1946		Quarterly	1468-4373	0022-5045	0022-5045	eng	N	1965.0	Y	Y	IM	http://jhmas.oxfordjournals.org/archive/	Y	1468-4373
9441330	Journal of the history of the neurosciences	J Hist Neurosci	England	London	Routledge	1992		Four no. a year,	1744-5213	0964-704X	0964-704X	eng	N	2000.0	Y	Y	IM	http://www.tandfonline.com/loi/njhn	Y	1744-5213
9815334	The journal of histochemistry and cytochemistry : official journal of the Histochemistry Society	J Histochem Cytochem	United States	Thousand Oaks, CA	SAGE Publications	1953		Monthly	1551-5044	0022-1554	0022-1554	eng	N	1965.0	Y	Y	IM	https://journals.sagepub.com/home/jhc	Y	1551-5044
8003807	Journal of histotechnology	J Histotechnol	England	Bedfordshire	Historical Metallurgy Society	1977		Quarterly	2046-0236	0147-8885	0147-8885	eng	N	2019.0	Y	Y	IM	https://tandfonline.com/toc/yhis20/current	Y	2046-0236
8506709	Journal of holistic nursing : official journal of the American Holistic Nurses' Association	J Holist Nurs	United States	Newbury Park, CA	Sage Publications	1983		Four no. a year	1552-5724	0898-0101	0898-0101	eng	N	1986.0	Y	Y	N	https://journals.sagepub.com/home/jhn	Y	1552-5724
7502386	Journal of homosexuality	J Homosex	United States	Philadelphia	Routledge	1974		Ten issues a year	1540-3602	0091-8369	0091-8369	eng	N	1976.0	Y	Y	IM	http://www.tandfonline.com/toc/wjhm20/current	Y	1540-3602
8007166	The Journal of hospital infection	J Hosp Infect	England	London	W.B. Saunders For The Hospital Infection Society	1980		Monthly	1532-2939	0195-6701	0195-6701	eng	N	1980.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/01956701	Y	1532-2939
101271025	Journal of hospital medicine	J Hosp Med	United States	Hoboken, NJ	Wiley	2006		Monthly,	1553-5606	1553-5592	1553-5592	eng	N	2006.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=ovft&AN=01445454-000000000-00000	Y	1553-5606
100887419	Journal of hospice and palliative nursing : JHPN : the official journal of the Hospice and Palliative Nurses Association	J Hosp Palliat Nurs	United States	Philadelphia, PA	Nursecom, Inc.	1999		Quarterly	1539-0705	1522-2179	1522-2179	eng	N	2018.0	Y	Y	IM	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00129191-000000000-00000	Y	1539-0705
0337330	Journal of human evolution	J Hum Evol	England	London ; New York	Academic Press	1972		Twelve no. a year	1095-8606	0047-2484	0047-2484	eng	N	1997.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00472484	Y	1095-8606
9808008	Journal of human genetics	J Hum Genet	England	London	Nature Pub. Group	1998		Monthly,	1435-232X	1434-5161	1434-5161	eng	Y	1998.0	Y	Y	IM	http://www.nature.com/jhg/archive/index.html	Y	1435-232X
8811625	Journal of human hypertension	J Hum Hypertens	England	London	Nature Publishing Group	1987		Monthly	1476-5527	0950-9240	0950-9240	eng	N	1987.0	Y	Y	IM	http://www.nature.com/jhh/archive/index.html	Y	1476-5527
8709498	Journal of human lactation : official journal of International Lactation Consultant Association	J Hum Lact	United States	Thousand Oaks, CA	Sage Publications	1985		Quarterly	1552-5732	0890-3344	0890-3344	eng	N	1988.0	Y	Y	N	https://journals.sagepub.com/home/jhl	Y	1552-5732
8904840	Journal of human nutrition and dietetics : the official journal of the British Dietetic Association	J Hum Nutr Diet	England	[Oxford]	Wiley on behalf of The British Dietetic Association Ltd., [c1988-	1988		Bimonthly	1365-277X	0952-3871	0952-3871	eng	N	2001.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-277X	Y	1365-277X
101589965	Journal of Huntington's disease	J Huntingtons Dis	Netherlands	Amsterdam, The Netherlands	IOS Press	2012		Quarterly	1879-6400	1879-6397	1879-6397	eng	N	2012.0	Y	Y	IM	http://content.iospress.com/journals/journal-of-huntingtons-disease	Y	1879-6400
8306882	Journal of hypertension	J Hypertens	England	London, England	Lippincott Williams & Wilkins	1983		Monthly	1473-5598	0263-6352	0263-6352	eng	N	1983.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00004872-000000000-00000	Y	1473-5598
101256527	Journal of immigrant and minority health	J Immigr Minor Health	United States	New York, NY	Springer	2006		Six no. a year	1557-1920	1557-1912	1557-1912	eng	Y	2006.0	Y	Y	IM	https://link.springer.com/journal/10903	Y	1557-1920
100963688	Journal of immunoassay & immunochemistry	J Immunoassay Immunochem	England	Abingdon, Oxford	Taylor & Francis	2001		Quarterly	1532-4230	1532-1819	1532-1819	eng	Y	2001.0	Y	Y	IM	http://www.tandfonline.com/loi/ljii20	Y	1532-4230
2985117R	Journal of immunology (Baltimore, Md. : 1950)	J Immunol	United States	Bethesda, MD	American Association of Immunologists	1950		Semimonthly,	1550-6606	0022-1767	0022-1767	eng	N	1965.0	Y	Y	IM	http://www.jimmunol.org/content/by/year	Y	1550-6606
1305440	Journal of immunological methods	J Immunol Methods	Netherlands	Amsterdam	Elsevier	1971		Twenty four no. a year	1872-7905	0022-1759	0022-1759	eng	N	1971.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00221759	Y	1872-7905
101627166	Journal of immunology research	J Immunol Res	Egypt	Cairo, Egypt	Hindawi Publishing Corporation	2014			2314-7156	2314-8861	2314-7156	eng	Y	2014.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/499/	Y	2314-7156
9706083	Journal of immunotherapy (Hagerstown, Md. : 1997)	J Immunother	United States	Hagerstown, MD	Lippincott Williams & Wilkins	1997		Nine no. a year,	1537-4513	1524-9557	1524-9557	eng	Y	1997.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00002371-000000000-00000	Y	1537-4513
101620585	Journal for immunotherapy of cancer	J Immunother Cancer	England	London, United Kingdom	BMJ Publishing Group Ltd.	2013			2051-1426		2051-1426	eng	N	2016.0	Y	Y	IM	http://www.ncbi.nlm.nih.gov/pmc/journals/2348/	Y	2051-1426
101201960	Journal of immunotoxicology	J Immunotoxicol	England	London	Informa Healthcare	2004		Quarterly	1547-6901	1547-691X	1547-691X	eng	N	2008.0	Y	Y	IM	https://www.tandfonline.com/toc/iimt20/current	Y	1547-6901
9705544	Journal of industrial microbiology & biotechnology	J Ind Microbiol Biotechnol	Germany	[Oxford]	Oxford University Press	1996		Monthly	1476-5535	1367-5435	1367-5435	eng	N	2001.0	Y	Y	IM	https://link.springer.com/journal/10295	Y	1476-5535
101255941	Journal of Indian Prosthodontic Society	J Indian Prosthodont Soc	India	Mumbai	Medknow Publications	2001		Quarterly	1998-4057	0972-4052	0972-4052	eng	N	2021.0	Y	Y	IM	http://www.j-ips.org/	Y	1998-4057
8710631	Journal of the Indian Society of Pedodontics and Preventive Dentistry	J Indian Soc Pedod Prev Dent	India	Mumbai	Medknow Publications	1983		Quarterly	1998-3905	0970-4388	0970-4388	eng	N	1983.0	Y	Y	D	http://www.jisppd.com/	Y	1998-3905
7908424	The Journal of infection	J Infect	England	Kent, UK	W.B. Saunders	1979		Eighy no. a year	1532-2742	0163-4453	0163-4453	eng	N	1980.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/01634453	Y	1532-2742
9608375	Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy	J Infect Chemother	Netherlands	Amsterdam	Elsevier	1995		Quarterly	1437-7780	1341-321X	1341-321X	eng	N	2000.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/1341321X/	Y	1437-7780
101305410	Journal of infection in developing countries	J Infect Dev Ctries	Italy	[Italy?]	Open Learning on Enteric Pathogens	2007			1972-2680	2036-6590	1972-2680	eng	N	2007.0	Y	Y	IM	http://www.jidc.org/	Y	1972-2680
0413675	The Journal of infectious diseases	J Infect Dis	United States	Oxford	Oxford University Press	1904		Twenty four no. a year,	1537-6613	0022-1899	0022-1899	eng	N	1965.0	Y	Y	IM	http://jid.oxfordjournals.org/	Y	1537-6613
101487384	Journal of infection and public health	J Infect Public Health	England	Oxford	Elsevier	2008		Quarterly	1876-035X	1876-0341	1876-0341	eng	N	2008.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/18760341	Y	1876-035X
101124170	Journal of infusion nursing : the official publication of the Infusion Nurses Society	J Infus Nurs	United States	Hagerstown, MD	Lippincott Williams & Wilkins	2001		Bimonthly	1539-0667	1533-1458	1533-1458	eng	Y	2001.0	Y	Y	N	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00129804-000000000-00000	Y	1539-0667
7910918	Journal of inherited metabolic disease	J Inherit Metab Dis	United States	[Hoboken, NJ]	Wiley	1978		Six no. a year,	1573-2665	0141-8955	0141-8955	eng	N	1978.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/15732665	Y	1573-2665
101535747	Journal of injury & violence research	J Inj Violence Res	Iran	Kermanshah	Kermanshah University of Medical Sciences	2009		Semiannual	2008-4072	2008-2053	2008-2053	eng	N	2009.0	Y	Y	IM	http://jivresearch.org/jivr/index.php/jivr/issue/archive	Y	2008-4072
101469471	Journal of innate immunity	J Innate Immun	Switzerland	Basel, Switzerland	Karger	2008		Bimonthly	1662-8128	1662-811X	1662-811X	eng	N	2009.0	Y	Y	IM	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=BackIssuesJG&ProduktNr=234234	Y	1662-8128
7905788	Journal of inorganic biochemistry	J Inorg Biochem	United States	New York	Elsevier.	1979		Sixteen no. a year	1873-3344	0162-0134	0162-0134	eng	N	1979.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-inorganic-biochemistry	Y	1873-3344
2985080R	Journal of insect physiology	J Insect Physiol	England	Oxford	Elsevier	1957		Monthly	1879-1611	0022-1910	0022-1910	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-insect-physiology	Y	1879-1611
101096396	Journal of insect science (Online)	J Insect Sci	United States	Annapolis, MD	Entomological Society of America	2001			1536-2442		1536-2442	eng	N	2001.0	Y	Y	IM	http://www.insectscience.org	Y	1536-2442
8401468	Journal of insurance medicine (New York, N.Y.)	J Insur Med	United States	Potomac, MD	American Academy of Insurance Medicine	1979		Quarterly		0743-6661	0743-6661	eng	N	1991.0	Y	Y	T	http://journalofinsurancemedicine.org/	Y	0743-6661
101522982	The journal of international advanced otology	J Int Adv Otol	Turkey	İstanbul	AVES	2009		Bimonthly,	2148-3817	1308-7649	1308-7649	eng	N	2015.0	Y	Y	IM	http://www.advancedotology.org/	Y	2148-3817
101478566	Journal of the International AIDS Society	J Int AIDS Soc	Switzerland	Hoboken, NJ	John Wiley & Sons, Inc	2004			1758-2652		1758-2652	eng	N	2010.0	Y	Y	IM	http://www.jiasociety.org	Y	1758-2652
101603896	Journal of the International Association of Providers of AIDS Care	J Int Assoc Provid AIDS Care	United States	Thousand Oaks, CA	Sage Publications	2013		Bimonthly	2325-9582	2325-9574	2325-9574	eng	Y	2013.0	Y	Y	IM	http://intl-jia.sagepub.com/	Y	2325-9582
101714875	Journal international de bioéthique et d'éthique des sciences	J Int Bioethique Ethique Sci	France	[Paris]	Éditions ESKA	2015		Quarterly	2608-1008		2555-5111	eng	Y	2015.0	Y	N	IM		Y	2608-1008
0346411	The Journal of international medical research	J Int Med Res	England	London	Sage Publications	1972		Six no. a year	1473-2300	0300-0605	0300-0605	eng	N	1973.0	Y	Y	IM	http://imr.sagepub.com/content/by/year	Y	1473-2300
9503760	Journal of the International Neuropsychological Society : JINS	J Int Neuropsychol Soc	England	Cambridge	Cambridge University Press	1995		Bimonthly	1469-7661	1355-6177	1355-6177	eng	N	1995.0	Y	Y	IM	https://www.cambridge.org/core/journals/journal-of-the-international-neuropsychological-society	Y	1469-7661
101234168	Journal of the International Society of Sports Nutrition	J Int Soc Sports Nutr	United States	[Philadelphia, PA]	Taylor & Francis	2004			1550-2783		1550-2783	eng	N	2015.0	Y	Y	IM	http://www.jissn.com/	Y	1550-2783
101503361	Journal of integrative bioinformatics	J Integr Bioinform	Germany	Berlin	De Gruyter Open	2004		Irregular	1613-4516		1613-4516	eng	N	2008.0	Y	Y	IM	http://journal.imbio.de/archive.php	Y	1613-4516
9918283075806676	Journal of integrative and complementary medicine	J Integr Complement Med	United States	[New Rochelle, New York]	Mary Ann Liebert, Inc.	2022		Monthly	2768-3613	2768-3605	2768-3605	eng	Y	2022.0	Y	Y	IM	https://www.liebertpub.com/loi/jicm	Y	2768-3613
101603118	Journal of integrative medicine	J Integr Med	Netherlands	Amsterdam	Elsevier B.V.	2013		Bimonthly		2095-4964		eng	Y	2013.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-integrative-medicine	Y	2095-4964
101156357	Journal of integrative neuroscience	J Integr Neurosci	Singapore	Singapore	IMR Press	2002		Quarterly		0219-6352	0219-6352	eng	N	2002.0	Y	Y	IM	https://jin.imrpress.com/EN/1757-448X/home.shtml	Y	0219-6352
101250502	Journal of integrative plant biology	J Integr Plant Biol	China (Republic : 1949- )	[China]	Wiley-Blackwell Pub	2005		Monthly	1744-7909	1672-9072	1672-9072	eng	N	2008.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-7909	Y	1744-7909
9610837	Journal of intellectual & developmental disability	J Intellect Dev Disabil	England	[Abingdon, Oxon]	Taylor & Francis	1996		Quarterly	1469-9532	1366-8250	1366-8250	eng	N	2006.0	Y	Y	IM	http://www.tandfonline.com/loi/cjid20	Y	1469-9532
101229024	Journal of intellectual disabilities : JOID	J Intellect Disabil	England	London	SAGE Publications	2005		Quarterly	1744-6309	1744-6295	1744-6295	eng	N	2005.0	Y	Y	IM	http://jid.sagepub.com/content/by/year	Y	1744-6309
9206090	Journal of intellectual disability research : JIDR	J Intellect Disabil Res	England	Oxford, UK	Blackwell Scientific Publications on behalf of the Royal Society for Mentally Handicapped Children and Adults	1992		Monthly,	1365-2788	0964-2633	0964-2633	eng	N	1992.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2788	Y	1365-2788
8610344	Journal of intensive care medicine	J Intensive Care Med	United States	Thousands Oaks, CA	Sage Publications	1986		Monthly,	1525-1489	0885-0666	0885-0666	eng	N	2003.0	Y	Y	IM	https://journals.sagepub.com/home/jic	Y	1525-1489
9507088	Journal of interferon & cytokine research : the official journal of the International Society for Interferon and Cytokine Research	J Interferon Cytokine Res	United States	Larchmont, NY	Mary Ann Liebert	1995		Monthly	1557-7465	1079-9907	1079-9907	eng	Y	1995.0	Y	Y	IM	http://online.liebertpub.com/loi/jir	Y	1557-7465
8904841	Journal of internal medicine	J Intern Med	England	Oxford	Blackwell Scientific Publications	1989		Monthly	1365-2796	0954-6820	0954-6820	eng	N	1989.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2796	Y	1365-2796
8700910	Journal of interpersonal violence	J Interpers Violence	United States	Thousand Oaks, CA	Sage Publications	1986		Monthly,	1552-6518	0886-2605	0886-2605	eng	N	2003.0	Y	Y	IM	http://jiv.sagepub.com/archive/	Y	1552-6518
9205811	Journal of interprofessional care	J Interprof Care	England	London	Informa Healthcare	1992		Four no. a year,	1469-9567	1356-1820	1356-1820	eng	N	2001.0	Y	Y	IM	http://www.tandfonline.com/loi/ijic20	Y	1469-9567
9708966	Journal of interventional cardiac electrophysiology : an international journal of arrhythmias and pacing	J Interv Card Electrophysiol	Netherlands	Amsterdam	Springer	1997		Bimonthly,	1572-8595	1383-875X	1383-875X	eng	N	1997.0	Y	Y	IM	https://link.springer.com/journal/10840	Y	1572-8595
8907826	Journal of interventional cardiology	J Interv Cardiol	United States	Hoboken, N.J.	Wiley ;	1988		Six no. a year	1540-8183	0896-4327	0896-4327	eng	N	2001.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-8183	Y	1540-8183
8917477	The Journal of invasive cardiology	J Invasive Cardiol	United States	Malvern, PA	HMP Communications	1988		Twelve no. a year,	1557-2501	1042-3931	1042-3931	eng	N	1999.0	Y	Y	IM	http://www.invasivecardiology.com/	Y	1557-2501
0014067	Journal of invertebrate pathology	J Invertebr Pathol	United States	New York, NY	Academic Press	1965		Bimonthly	1096-0805	0022-2011	0022-2011	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-invertebrate-pathology	Y	1096-0805
0426720	The Journal of investigative dermatology	J Invest Dermatol	United States	New York	Elsevier	1938		Monthly,	1523-1747	0022-202X	0022-202X	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-investigative-dermatology	Y	1523-1747
8809255	Journal of investigative surgery : the official journal of the Academy of Surgical Research	J Invest Surg	United States	[Philadelphia, PA]	Taylor & Francis	1988		Eight issues a year,	1521-0553	0894-1939	0894-1939	eng	N	1988.0	Y	Y	IM	http://www.tandfonline.com/loi/iivs20	Y	1521-0553
9107858	Journal of investigational allergology & clinical immunology	J Investig Allergol Clin Immunol	Spain	Barcelona, Spain	Esmon Publicidad	1991		Six issues a year,		1018-9068	1018-9068	eng	N	1991.0	Y	Y	IM	http://www.jiaci.org/	Y	1018-9068
9609059	The journal of investigative dermatology. Symposium proceedings	J Investig Dermatol Symp Proc	United States	New York	Elsevier	1996		Semiannual	1529-1774	1087-0024	1087-0024	eng	N	1996.0	Y	Y	IM	http://www.nature.com/jidsp/archive/index.html	Y	1529-1774
9501229	Journal of investigative medicine : the official publication of the American Federation for Clinical Research	J Investig Med	England	[Thousand Oaks]	SAGE Publications	1994		Nine no. a year	1708-8267	1081-5589	1081-5589	eng	Y	1994.0	Y	Y	IM	http://jim.bmj.com/content/by/year	Y	1708-8267
101624758	Journal of investigative medicine high impact case reports	J Investig Med High Impact Case Rep	United States	[Thousand Oaks, CA]	Sage on behalf of: American Federation for Medical Research	2013		Quarterly	2324-7096		2324-7096	eng	N	2018.0	Y	Y	IM	http://journals.sagepub.com/home/hic	Y	2324-7096
101680867	Journal of ISAKOS : joint disorders & orthopaedic sports medicine	J ISAKOS	England	[London]	Elsevier	2016		Bimonthly	2059-7762	2059-7754	2059-7754	eng	N	2021.0	Y	Y	IM	https://jisakos.bmj.com/	Y	2059-7762
101137599	The journal of knee surgery	J Knee Surg	Germany	Stuttgart	Thieme Medical	2002		Monthly,	1938-2480	1538-8506	1538-8506	eng	Y	2002.0	Y	Y	IM	https://www.thieme-connect.com/products/ejournals/journal/10.1055/s-00000161	Y	1938-2480
101488689	Journal of Korean Academy of Nursing	J Korean Acad Nurs	Korea (South)	Seoul	Korean Society of Nursing Science	2008		Bimonthly	2093-758X	2005-3673	2005-3673	kor	Y	2008.0	Y	Y	IM	http://synapse.koreamed.org/search.php?where=jvolume&id=6&code=0006JKAN	Y	2093-758X
8703518	Journal of Korean medical science	J Korean Med Sci	Korea (South)	Seoul, Korea	Korean Academy of Medical Science	1986		Weekly,	1598-6357	1011-8934	1011-8934	eng	N	1986.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/658/	Y	1598-6357
7610510	Journal of labelled compounds & radiopharmaceuticals	J Labelled Comp Radiopharm	England	London, New York	Wiley.	1976		Monthly (semimonthly Mar. and Oct.),	1099-1344	0362-4803	0362-4803	eng	N	2013.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1344/issues	Y	1099-1344
9706293	Journal of laparoendoscopic & advanced surgical techniques. Part A	J Laparoendosc Adv Surg Tech A	United States	Larchmont, NY	Mary Ann Liebert, Inc.	1997		Ten no. a year,	1557-9034	1092-6429	1092-6429	eng	Y	1997.0	Y	Y	IM	http://www.liebertonline.com/loi/lap	Y	1557-9034
8706896	The Journal of laryngology and otology	J Laryngol Otol	England	Cambridge	Cambridge University Press	1921		Monthly	1748-5460	0022-2151	0022-2151	eng	N	1965.0	Y	Y	IM	http://journals.cambridge.org/action/displayJournal?jid=JLO	Y	1748-5460
8918134	Journal of law and health	J Law Health	United States	Cleveland, Ohio	Students at Cleveland-Marshall College of Law, Cleveland State University	1986		Two no. a year		1044-6419	1044-6419	eng	N	1997.0	Y	Y	H	http://engagedscholarship.csuohio.edu/jlh/	Y	1044-6419
9431853	Journal of law and medicine	J Law Med	Australia	North Ryde, Australia	Law Book Co.	1993		Quarterly		1320-159X	1320-159X	eng	N	2001.0	Y	N	IM		Y	1320-159X
9315583	The Journal of law, medicine & ethics : a journal of the American Society of Law, Medicine & Ethics	J Law Med Ethics	England	[Cambridge]	Cambridge University Press	1993		Quarterly	1748-720X	1073-1105	1073-1105	eng	N	1997.0	Y	Y	T	https://journals.sagepub.com/home/lme	Y	1748-720X
0157312	Journal of learning disabilities	J Learn Disabil	United States	Thousand Oaks, CA : Sage,	Professional Press	1968		Bimonthly,	1538-4780	0022-2194	0022-2194	eng	N	1998.0	Y	Y	IM	http://ldx.sagepub.com/archive/	Y	1538-4780
8000151	The Journal of legal medicine	J Leg Med	United States	Philadelphia	Taylor & Francis	1979		Quarterly	1521-057X	0194-7648	0194-7648	eng	N	1979.0	Y	Y	IM	https://www.tandfonline.com/loi/ulgm20	Y	1521-057X
9891002	Journal of lesbian studies	J Lesbian Stud	England	London	Informa Healthcare	1997		Quarterly	1540-3548	1089-4160	1089-4160	eng	N	2005.0	Y	Y	IM	http://www.tandfonline.com/loi/wjls20	Y	1540-3548
8405628	Journal of leukocyte biology	J Leukoc Biol	United States	Hoboken, NJ	Wiley on behalf of the Society for Leukocyte Biology	1984		Monthly	1938-3673	0741-5400	0741-5400	eng	N	1984.0	Y	Y	IM	https://jlb.onlinelibrary.wiley.com/journal/19383673	Y	1938-3673
0376606	Journal of lipid research	J Lipid Res	United States	[New York]	Elsevier	1959		Monthly	1539-7262	0022-2275	0022-2275	eng	N	1964.0	Y	Y	IM	http://www.jlr.org	Y	1539-7262
9001952	Journal of liposome research	J Liposome Res	England	London	Informa Healthcare	1988		Four no. a year,	1532-2394	0898-2104	0898-2104	eng	N	2002.0	Y	Y	IM	http://www.tandfonline.com/loi/ilpr20	Y	1532-2394
9110830	Journal of long-term effects of medical implants	J Long Term Eff Med Implants	United States	New York, NY	Begell House	1991		Six no. a year,	1940-4379	1050-6934	1050-6934	eng	N	1991.0	Y	Y	T	http://www.dl.begellhouse.com/journals/1bef42082d7a0fdf.html	Y	1940-4379
9704963	Journal of lower genital tract disease	J Low Genit Tract Dis	United States	Hagerstown, MD	Lippincott Williams & Wilkins	1997		Quarterly	1526-0976	1089-2591	1089-2591	eng	N	2005.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00128360-000000000-00000	Y	1526-0976
9707935	Journal of magnetic resonance (San Diego, Calif. : 1997)	J Magn Reson	United States	San Diego	Elsevier	1997		Monthly	1096-0856	1090-7807	1090-7807	eng	Y	1997.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10907807	Y	1096-0856
9105850	Journal of magnetic resonance imaging : JMRI	J Magn Reson Imaging	United States	Hoboken , N.J.	Wiley-Liss	1991		Monthly,	1522-2586	1053-1807	1053-1807	eng	N	1991.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1522-2586	Y	1522-2586
9601804	Journal of mammary gland biology and neoplasia	J Mammary Gland Biol Neoplasia	United States	New York, NY	Kluwer Academic/Plenum Publishers	1996		Quarterly	1573-7039	1083-3021	1083-3021	eng	N	1996.0	Y	Y	IM	https://link.springer.com/journal/10911	Y	1573-7039
9433812	The Journal of manual & manipulative therapy	J Man Manip Ther	England	Abingdon	Taylor & Francis	1993		Quarterly	2042-6186	1066-9817	1066-9817	eng	N	2019.0	Y	Y	IM	https://www.tandfonline.com/toc/yjmt20/current	Y	2042-6186
101644425	Journal of managed care & specialty pharmacy	J Manag Care Spec Pharm	United States	Alexandria, VA	Academy of Managed Care Pharmacy	2014		Monthly	2376-1032	2376-0540		eng	Y	2014.0	Y	Y	IM	https://www.jmcp.org/loi/jmcsp	Y	2376-1032
