NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip
8710131	Journal of anxiety disorders	J Anxiety Disord	Netherlands	Amsterdam	Elsevier	1987		Bimonthly	1873-7897	0887-6185	0887-6185	eng	N	1997.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-anxiety-disorders	Y	1873-7897	yes	18.0	yes	yes	yes	Journal of Anxiety Disorders		0887-6185	http://www.journals.elsevier.com/journal-of-anxiety-disorders/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	13774.0	https://v2.sherpa.ac.uk/id/publisher_policy/3332																									
9215446	Journal of AOAC International	J AOAC Int	England	Oxford	Oxford University Press	1992		Bimonthly	1944-7922	1060-3271	1060-3271	eng	N	1992.0	Y	Y	IM	https://academic.oup.com/jaoac	Y	1944-7922	yes	12.0	yes	yes	yes	Journal of AOAC International	1944-7922	1060-3271	https://academic.oup.com/jaoac	55.0	gb	university_publisher	http://www.oxfordjournals.org/	Oxford University Press	41243.0	https://v2.sherpa.ac.uk/id/publisher_policy/1107																									
9804404	Journal of applied animal welfare science : JAAWS	J Appl Anim Welf Sci	England	London	Informa Healthcare	1998		Quarterly	1532-7604	1088-8705	1088-8705	eng	N	2002.0	Y	Y	IM	http://www.tandfonline.com/loi/haaw20	Y	1532-7604	yes	12.0	yes	yes	yes	Journal of Applied Animal Welfare Science	1532-7604	1088-8705	https://www.tandfonline.com/journals/HAAW	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	6742.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
0174763	Journal of applied behavior analysis	J Appl Behav Anal	United States	[Malden, MA]	Wiley-Blackwell	1968		Quarterly	1938-3703	0021-8855	0021-8855	eng	N	1974.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1938-3703	Y	1938-3703	yes	12.0	yes	yes	yes	Journal of Applied Behavior Analysis	1938-3703		http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1938-3703	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	27339.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
101586617	Journal of applied biomaterials & functional materials	J Appl Biomater Funct Mater	United States	Thousand Oaks, CA	SAGE Publications	2012		Three no. a year	2280-8000		2280-8000	eng	Y	2012.0	Y	Y	IM	http://www.jab-fm.com	Y	2280-8000	yes	0.0	yes			Journal of Applied Biomaterials & Functional Materials	2280-8000		https://uk.sagepub.com/en-gb/eur/journal-of-applied-biomaterials-functional-materials/journal203453	65.0	gb	commercial_publisher	http://www.uk.sagepub.com/home.nav	SAGE Publications	25756.0	https://v2.sherpa.ac.uk/id/publisher_policy/3354	2280-8000	2280-8000		Journal of Applied Biomaterials & Functional Materials	2280-8000	No	2020-11-12T10:39:52Z	2020.0	yes																
9315240	Journal of applied biomechanics	J Appl Biomech	United States	Champaign, IL	Human Kinetics Publishers	1993		Six no. a year,	1543-2688	1065-8483	1065-8483	eng	N	2005.0	Y	Y	IM	https://journals.humankinetics.com/view/journals/jab/jab-overview.xml	Y	1543-2688	yes	0.0	yes	yes	yes	Journal of Applied Biomechanics	1543-2688	1065-8483	https://journals.humankinetics.com/view/journals/jab/jab-overview.xml	300.0	us	commercial_publisher	http://www.humankinetics.com/europe	Human Kinetics	12251.0	https://v2.sherpa.ac.uk/id/publisher_policy/300																									
101221755	Journal of applied biomedicine	J Appl Biomed	Poland	Wroclaw	Elsevier Sp z.o.o.	2003		Four times a year	1214-0287	1214-021X	1214-021X	eng	N	2020.0	Y	Y	IM	https://jab.zsf.jcu.cz/	Y	1214-0287																	1214-0287	1214-0287		Journal of Applied Biomedicine	1214-0287	No	2020-01-14T10:55:49Z	2020.0	yes																
101089176	Journal of applied clinical medical physics	J Appl Clin Med Phys	United States	Malden, MA	Wiley on behalf of American Association of Physicists in Medicine	2000		Quarterly	1526-9914		1526-9914	eng	N	2000.0	Y	Y	IM	http://www.jacmp.org/	Y	1526-9914	yes	0.0	yes			Journal of Applied Clinical Medical Physics	1526-9914		https://aapm.onlinelibrary.wiley.com/journal/15269914/	669.0	us	associate_organisation	http://www.aapm.org/main.asp	American Association of Physicists in Medicine	22455.0	https://v2.sherpa.ac.uk/id/publisher_policy/1032	1526-9914	1526-9914		Journal of Applied Clinical Medical Physics	1526-9914	No	2017-12-05T11:17:23Z	2017.0	yes																
9514582	Journal of applied genetics	J Appl Genet	England	Cheshire, United Kingdom	Springer	1995		Four no. a year	2190-3883	1234-1983	1234-1983	eng	N	2002.0	Y	Y	IM	https://link.springer.com/journal/13353	Y	2190-3883	yes	12.0	yes	yes	yes	Journal of Applied Genetics	2190-3883		http://www.springerlink.com/content/1234-1983/	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	28272.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
8606502	Journal of applied gerontology : the official journal of the Southern Gerontological Society	J Appl Gerontol	United States	Thousand Oaks, CA	Sage Publications for the Southern Gerontological Society	1982		Six no. a year,	1552-4523	0733-4648	0733-4648	eng	N	2013.0	Y	Y	IM	https://journals.sagepub.com/home/jag	Y	1552-4523	yes	0.0	yes	yes	yes	Journal of Applied Gerontology	1552-4523	0733-4648	https://us.sagepub.com/en-us/nam/journal/journal-applied-gerontology	65.0	gb	commercial_publisher	http://www.uk.sagepub.com/home.nav	SAGE Publications	9235.0	https://v2.sherpa.ac.uk/id/publisher_policy/65																									
101693884	The journal of applied laboratory medicine	J Appl Lab Med	England	Oxford	Oxford University Press	2016		Bimonthly	2475-7241	2576-9456	2475-7241	eng	N	2018.0	Y		IM	http://jalm.aaccjnls.org	Y	2475-7241	yes	12.0	yes			The Journal of Applied Laboratory Medicine	2475-7241		https://academic.oup.com/jalm	55.0	gb	university_publisher	http://www.oxfordjournals.org/	Oxford University Press	41252.0	https://v2.sherpa.ac.uk/id/publisher_policy/1107																									
101084377	Journal of applied measurement	J Appl Meas	China (Republic : 1949- )	[Taipei, Taiwan]	National Taiwan Normal University	2000		Four no. a year		1529-7713	1529-7713	eng	N	2000.0	Y	N	IM		Y	1529-7713																																									
9706280	Journal of applied microbiology	J Appl Microbiol	England	Oxford	Published for the Society for Applied Bacteriology by Blackwell Science	1997		Monthly	1365-2672	1364-5072	1364-5072	eng	Y	1997.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2672	Y	1365-2672	yes	12.0	yes	yes	yes	Journal of Applied Microbiology	1365-2672	1364-5072	https://sfamjournals.onlinelibrary.wiley.com/journal/13652672	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	6895.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
101189774	Journal of applied oral science : revista FOB	J Appl Oral Sci	Brazil	Bauru, SP	Faculdade de Odontologia de Bauru, USP	2003		Quarterly	1678-7765	1678-7757	1678-7757	eng	N	2008.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_issues&pid=1678-7757&lng=en&nrm=iso	Y	1678-7765	yes	0.0	yes			Journal of Applied Oral Science	1678-7765	1678-7757	https://www.scielo.br/j/jaos/	41734.0	br	university_publisher	https://www5.usp.br/	Universidade de São Paulo	41842.0	https://v2.sherpa.ac.uk/id/publisher_policy/917	1678-7765	1678-7765		Journal of Applied Oral Science	1678-7765	No	2004-06-24T13:45:49Z	2004.0	yes																
8502536	Journal of applied physiology (Bethesda, Md. : 1985)	J Appl Physiol (1985)	United States	Bethesda, MD	American Physiological Society	1985		Monthly	1522-1601	8750-7587	0161-7567	eng	N	1985.0	Y	Y	IM	http://jap.physiology.org/content/by/year	Y	1522-1601	yes	12.0	yes	yes	yes	Journal of Applied Physiology	1522-1601	8750-7587	https://journals.physiology.org/journal/jappl	11.0	us	society_publisher	http://www.the-aps.org/	American Physiological Society	23791.0	https://v2.sherpa.ac.uk/id/publisher_policy/11																									
0222526	The Journal of applied psychology	J Appl Psychol	United States	Washington Dc	American Psychological Association	1917		Bimonthly	1939-1854	0021-9010	0021-9010	eng	N	1965.0	Y	Y	IM	http://search.ebscohost.com/direct.asp?db=pdh&jid=APL&scope=site	Y	1939-1854	yes	0.0	yes	yes	yes	Journal of Applied Psychology	1939-1854	0021-9010	https://www.apa.org/pubs/journals/apl/index	12.0	us	society_publisher	http://www.apa.org/	American Psychological Association	3464.0	https://v2.sherpa.ac.uk/id/publisher_policy/12																									
9613616	Journal of applied research in intellectual disabilities : JARID	J Appl Res Intellect Disabil	England	Oxford, UK	Blackwell Science	1996		Bimonthly,	1468-3148	1360-2322	1360-2322	eng	N	2012.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-3148	Y	1468-3148	yes	12.0	yes	yes	yes	Journal of Applied Research in Intellectual Disabilities	1468-3148	1360-2322	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-3148	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	7037.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
8109495	Journal of applied toxicology : JAT	J Appl Toxicol	England	Chichester	John Wiley And Sons	1981		Bimonthly	1099-1263	0260-437X	0260-437X	eng	N	1981.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1263	Y	1099-1263	yes	12.0	yes	yes	yes	Journal of Applied Toxicology	1099-1263	0260-437X	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1263	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	7486.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
9884881	Journal of aquatic animal health	J Aquat Anim Health	United States	Hoboken, NJ	Wiley	1989		Quarterly	1548-8667	0899-7659	0899-7659	eng	N	2007.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1548-8667	Y	1548-8667																																									
8703515	The Journal of arthroplasty	J Arthroplasty	United States	New Brunswick, NJ	Taylor and Francis	1986		Eight no. a year	1532-8406	0883-5403	0883-5403	eng	N	1986.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/08835403	Y	1532-8406	yes	12.0	yes	yes	yes	Journal of Arthroplasty		0883-5403	http://www.journals.elsevier.com/journal-of-arthroplasty/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	13776.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9815648	Journal of artificial organs : the official journal of the Japanese Society for Artificial Organs	J Artif Organs	Japan	Tokyo	Springer Verlag	1998		Two no. a year	1619-0904	1434-7229	1434-7229	eng	N	2003.0	Y	Y	IM	https://link.springer.com/journal/10047	Y	1619-0904	yes	12.0	yes	yes	yes	Journal of Artificial Organs	1619-0904	1434-7229	http://link.springer.com/journal/10047	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14846.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
100888334	Journal of Asian natural products research	J Asian Nat Prod Res	England	London	Informa Healthcare	1998		Quarterly	1477-2213	1028-6020	1028-6020	eng	N	1998.0	Y	Y	IM	http://www.tandfonline.com/loi/ganp20	Y	1477-2213	yes	12.0	yes	yes	yes	Journal of Asian Natural Products Research	1477-2213	1028-6020	https://www.tandfonline.com/journals/GANP	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	5505.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
9206495	Journal of assisted reproduction and genetics	J Assist Reprod Genet	Netherlands	Amsterdam	Springer	1992		Ten no. a year	1573-7330	1058-0468	1058-0468	eng	N	1992.0	Y	Y	IM	https://link.springer.com/journal/10815	Y	1573-7330	yes	12.0	yes	yes	yes	Journal of Assisted Reproduction and Genetics	1573-7330	1058-0468	http://www.springerlink.com/content/104689/?p=bd4baa9b009d4783a95a3039633a9fba&pi=1078	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14847.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
9111870	The Journal of the Association of Nurses in AIDS Care : JANAC	J Assoc Nurses AIDS Care	United States	[Philadelphia, PA]	Wolters Kluwer Health	1989		Bimonthly	1552-6917	1055-3290	1055-3290	eng	N	1992.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10553290	Y	1552-6917	yes	12.0	yes	yes	yes	Journal of the Association of Nurses in AIDS Care		1055-3290	https://journals.lww.com/janac/pages/default.aspx	48.0	us	commercial_publisher	http://www.lww.com/	Lippincott, Williams & Wilkins	14131.0	https://v2.sherpa.ac.uk/id/publisher_policy/48																									
7505585	The Journal of the Association of Physicians of India	J Assoc Physicians India	India	Bombay	Association of Physicians of India	1953		Monthly		0004-5772	0004-5772	eng	N	1965.0	Y	N	IM		Y	0004-5772																																									
100892857	Journal of the Association for Research in Otolaryngology : JARO	J Assoc Res Otolaryngol	United States	New York, NY	Springer-Verlag New York Inc.	2000		Quarterly	1438-7573	1525-3961	1438-7573	eng	N	2000.0	Y	Y	IM	https://link.springer.com/journal/10162	Y	1438-7573	yes	12.0	yes	yes	yes	Journal of the Association for Research in Otolaryngology	1438-7573	1525-3961	https://www.springer.com/journal/10162	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	41486.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
8106454	The Journal of asthma : official journal of the Association for the Care of Asthma	J Asthma	England	London	Informa Healthcare	1981		Ten no. a year,	1532-4303	0277-0903	0277-0903	eng	N	1981.0	Y	Y	IM	http://www.tandfonline.com/loi/ijas20	Y	1532-4303	yes	12.0	yes	yes	yes	Journal of Asthma	1532-4303	0277-0903	https://www.tandfonline.com/journals/IJAS	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	917.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
9506298	Journal of atherosclerosis and thrombosis	J Atheroscler Thromb	Japan	Tokyo	Japan Atherosclerosis Society	1994		Two no. a year	1880-3873	1340-3478	1340-3478	eng	N	1994.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/jat/	Y	1880-3873																																									
9301647	Journal of athletic training	J Athl Train	United States	Dallas, TX	National Athletic Trainers' Association	1992		Six no. a year,	1938-162X	1062-6050	1062-6050	eng	N	2007.0	Y	Y	IM	http://natajournals.org/loi/attr	Y	1938-162X	yes					Journal of Athletic Training	1938-162X	1062-6050	https://meridian.allenpress.com/nata	1304.0	us	society_publisher	http://www.nata.org/	National Athletic Trainers' Associaton	25474.0	https://v2.sherpa.ac.uk/id/publisher_policy/1304																									
9615686	Journal of attention disorders	J Atten Disord	United States	Thousand Oaks	SAGE Publications	1996		Eight no. a year,	1557-1246	1087-0547	1087-0547	eng	N	2002.0	Y	Y	IM	http://jad.sagepub.com/archive/	Y	1557-1246	yes	0.0	yes	yes	yes	Journal of Attention Disorders	1557-1246	1087-0547	http://www.uk.sagepub.com/journals/Journal201756	65.0	gb	commercial_publisher	http://www.uk.sagepub.com/home.nav	SAGE Publications	9238.0	https://v2.sherpa.ac.uk/id/publisher_policy/65																									
7904301	Journal of autism and developmental disorders	J Autism Dev Disord	United States	New York, NY	Springer	1979		Twelve no. a year,	1573-3432	0162-3257	0162-3257	eng	N	1978.0	Y	Y	IM	https://link.springer.com/journal/10803	Y	1573-3432	yes	12.0	yes	yes	yes	Journal of Autism and Developmental Disorders	1573-3432	0162-3257	http://link.springer.com/journal/10803	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14848.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
8812164	Journal of autoimmunity	J Autoimmun	England	London	Academic Press	1988		Four no. a year,	1095-9157	0896-8411	0896-8411	eng	N	1988.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/08968411	Y	1095-9157	yes	12.0	yes	yes	yes	Journal of Autoimmunity		0896-8411	http://www.journals.elsevier.com/journal-of-autoimmunity/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	11363.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9512497	Journal of avian medicine and surgery	J Avian Med Surg	United States	Boca Raton, FL	Association of Avian Veterinarians	1995		Quarterly		1082-6742	1082-6742	eng	N	2007.0	Y	Y	IM	http://www.bioone.org/loi/avms	Y	1082-6742																																									
8910750	Journal of Ayub Medical College, Abbottabad : JAMC	J Ayub Med Coll Abbottabad	Pakistan	Abbottabad	Ayub Medical College	1988		Quarterly	1819-2718	1025-9589	1025-9589	eng	N	2001.0	Y	Y	IM	http://jamc.ayubmed.edu.pk/index.php/jamc	Y	1819-2718																																									
9201340	Journal of back and musculoskeletal rehabilitation	J Back Musculoskelet Rehabil	Netherlands	Amsterdam	Ios Press	1991		Bimonthly,	1878-6324	1053-8127	1053-8127	eng	N	2009.0	Y	Y	IM	http://content.iospress.com/journals/journal-of-back-and-musculoskeletal-rehabilitation	Y	1878-6324	yes	0.0	yes	yes	yes	Journal of Back and Musculoskeletal Rehabilitation	1878-6324	1053-8127	https://www.iospress.com/catalog/journals/journal-of-back-and-musculoskeletal-rehabilitation	44.0	nl	commercial_publisher	https://www.iospress.com/	IOS Press	2006.0	https://v2.sherpa.ac.uk/id/publisher_policy/44																									
2985120R	Journal of bacteriology	J Bacteriol	United States	Washington, DC	American Society for Microbiology	1916		Semimonthly,	1098-5530	0021-9193	0021-9193	eng	N	1964.0	Y	Y	IM	http://jb.asm.org/	Y	1098-5530	yes	0.0	yes	yes	yes	Journal of Bacteriology	1098-5530	0021-9193	https://journals.asm.org/journal/jb	16.0	us	society_publisher	http://www.asm.org/	American Society for Microbiology	6219.0	https://v2.sherpa.ac.uk/id/publisher_policy/16																									
9101750	Journal of basic and clinical physiology and pharmacology	J Basic Clin Physiol Pharmacol	Germany	Berlin	Walter de Gruyter	1990		Quarterly	2191-0286	0792-6855	0792-6855	eng	N	1990.0	Y	Y	IM	http://www.degruyter.com/view/j/jbcpp?recentIssue=true	Y	2191-0286	yes	12.0	yes	yes	yes	Journal of Basic and Clinical Physiology and Pharmacology	2191-0286		https://www.degruyter.com/view/journals/jbcpp/jbcpp-overview.xml	414.0	de	commercial_publisher	http://www.degruyter.com/	De Gruyter	13142.0	https://v2.sherpa.ac.uk/id/publisher_policy/414																									
8503885	Journal of basic microbiology	J Basic Microbiol	Germany	Weinheim, Germany	Wiley-VCH Verlag	1985		Six no. a year	1521-4028	0233-111X	0233-111X	eng	N	1985.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4028	Y	1521-4028	yes	12.0	yes	yes	yes	Journal of Basic Microbiology	1521-4028	0233-111X	https://onlinelibrary.wiley.com/journal/15214028	79.0	de	imprint	http://www.wiley-vch.de/publish/en/	Wiley-VCH Verlag	1775.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
101602037	Journal of behavioral addictions	J Behav Addict	Hungary	Budapest, Hungary	Akadémiai Kiadó	2012		Quarterly	2063-5303	2062-5871	2062-5871	eng	N	2014.0	Y	Y	IM	http://akademiai.com/content/122266/	Y	2063-5303	yes	0.0	yes			Journal of Behavioral Addictions	2063-5303	2062-5871	https://akjournals.com/view/journals/2006/2006-overview.xml	365.0	hu	commercial_publisher	http://www.akademiai.com/home/main.mpx	Akadémiai Kiadó	23481.0	https://v2.sherpa.ac.uk/id/publisher_policy/4081	2063-5303	2063-5303		Journal of Behavioral Addictions	2063-5303	No	2018-09-28T14:00:22Z	2018.0	yes																
9803531	The journal of behavioral health services & research	J Behav Health Serv Res	United States	New York, NY	Springer	1998		Quarterly	1556-3308	1094-3412	1094-3412	eng	Y	1998.0	Y	Y	IM	https://link.springer.com/journal/11414	Y	1556-3308	yes	12.0	yes	yes	yes	Journal of Behavioral Health Services and Research	1556-3308	1094-3412	http://link.springer.com/journal/11414	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14866.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
7807105	Journal of behavioral medicine	J Behav Med	United States	New York, NY	Springer Science + Business Media	1978		Bimonthly	1573-3521	0160-7715	0160-7715	eng	N	1978.0	Y	Y	IM	https://link.springer.com/journal/10865	Y	1573-3521	yes	12.0	yes	yes	yes	Journal of Behavioral Medicine	1573-3521	0160-7715	http://link.springer.com/journal/10865	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	13083.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
0245075	Journal of behavior therapy and experimental psychiatry	J Behav Ther Exp Psychiatry	Netherlands	Amsterdam	Elsevier	1970		Quarterly	1873-7943	0005-7916	0005-7916	eng	N	1981.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00057916	Y	1873-7943	yes	18.0	yes	yes	yes	Journal of Behavior Therapy and Experimental Psychiatry	1873-7943	0005-7916	http://www.journals.elsevier.com/journal-of-behavior-therapy-and-experimental-psychiatry/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	13779.0	https://v2.sherpa.ac.uk/id/publisher_policy/2943																									
101730067	Journal of binocular vision and ocular motility	J Binocul Vis Ocul Motil	United States	[Philadelphia, PA]	Taylor & Francis Group	2018		Quarterly	2576-1218	2576-117X	2576-117X	eng	Y	2018.0	Y	Y	IM	https://www.tandfonline.com/toc/uaoj21/current	Y	2576-1218	yes	12.0	yes	yes	yes	Journal of Binocular Vision and Ocular Motility	2576-1218	2576-117X	https://www.tandfonline.com/journals/UAOJ	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	37546.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
0376600	Journal of biochemistry	J Biochem	England	Abingdon, UK	Oxford University Press	1922		Monthly	1756-2651	0021-924X	0021-924X	eng	N	1965.0	Y	Y	IM	http://jb.oxfordjournals.org/archive/	Y	1756-2651	yes	12.0	yes	yes	yes	The Journal of Biochemistry	1756-2651	0021-924X	https://academic.oup.com/jb	55.0	gb	university_publisher	http://www.oxfordjournals.org/	Oxford University Press	726.0	https://v2.sherpa.ac.uk/id/publisher_policy/1107																									
9717231	Journal of biochemical and molecular toxicology	J Biochem Mol Toxicol	United States	New York, NY	Wiley	1998		Bimonthly	1099-0461	1095-6670	1095-6670	eng	Y	1998.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0461	Y	1099-0461	yes	12.0	yes	yes	yes	Journal of Biochemical and Molecular Toxicology	1099-0461	1095-6670	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0461	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	15090.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
7701859	Journal of bioenergetics and biomembranes	J Bioenerg Biomembr	United States	New York, NY	Springer	1976		Bimonthly	1573-6881	0145-479X	0145-479X	eng	N	1976.0	Y	Y	IM	https://link.springer.com/journal/10863	Y	1573-6881	yes	12.0	yes	yes	yes	Journal of Bioenergetics and Biomembranes	1573-6881	0145-479X	http://link.springer.com/journal/10863	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14857.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
101250741	Journal of bioethical inquiry	J Bioeth Inq	Netherlands	Dordrecht	Springer	2004		Four no. a year,		1176-7529	1176-7529	eng	N	2012.0	Y	Y	IM	http://link.springer.com/journal/11673	Y	1176-7529	yes	12.0	yes	yes	yes	Journal of Bioethical Inquiry	1872-4353	1176-7529	http://link.springer.com/journal/11673	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14858.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
101187344	Journal of bioinformatics and computational biology	J Bioinform Comput Biol	Singapore	[Singapore]	World Scientific Publishing Europe Ltd.	2003		Four no. a year	1757-6334	0219-7200	0219-7200	eng	N	2003.0	Y	Y	IM	http://www.worldscinet.com/jbcb/mkt/archive.shtml	Y	1757-6334	yes	0.0	yes	yes	yes	Journal of Bioinformatics and Computational Biology	1757-6334	0219-7200	https://www.worldscientific.com/worldscinet/jbcb	155.0	sg	commercial_publisher	http://www.worldscientific.com/	World Scientific Publishing	6464.0	https://v2.sherpa.ac.uk/id/publisher_policy/155																									
2985121R	The Journal of biological chemistry	J Biol Chem	United States	[New York, NY]	Elsevier Inc. on behalf of American Society for Biochemistry and Molecular Biology	1905		Weekly,	1083-351X	0021-9258	0021-9258	eng	N	1965.0	Y	Y	IM	https://www.jbc.org/issues	Y	1083-351X	yes	0.0	yes			Journal of Biological Chemistry	1083-351X	0021-9258	https://www.journals.elsevier.com/journal-of-biological-chemistry	113.0	us	associate_organisation	http://www.asbmb.org/	American Society for Biochemistry and Molecular Biology	10347.0	https://v2.sherpa.ac.uk/id/publisher_policy/2252	1083-351X	1083-351X		Journal of Biological Chemistry	1083-351X	No	2021-02-15T11:28:03Z	2021.0	yes																
101299725	Journal of biological dynamics	J Biol Dyn	England	Abingdon, Oxon, UK	Taylor & Francis	2007		Six no. a year,	1751-3766	1751-3758	1751-3758	eng	N	2007.0	Y	Y	IM	http://www.tandfonline.com/openurl?genre=journal&eissn=1751-3766	Y	1751-3766	yes	0.0	yes			Journal of Biological Dynamics	1751-3766	1751-3758	https://www.tandfonline.com/journals/TJBD	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	15411.0	https://v2.sherpa.ac.uk/id/publisher_policy/1200	1751-3766	1751-3766		Journal of Biological Dynamics	1751-3766	No	2016-11-01T12:33:47Z	2016.0	yes																
9616326	Journal of biological inorganic chemistry : JBIC : a publication of the Society of Biological Inorganic Chemistry	J Biol Inorg Chem	Germany	Berlin	Springer	1996		Eight no. a year,	1432-1327	0949-8257	0949-8257	eng	N	1999.0	Y	Y	IM	https://link.springer.com/journal/775	Y	1432-1327	yes	12.0	yes	yes	yes	JBIC Journal of Biological Inorganic Chemistry	1432-1327	0949-8257	https://link.springer.com/journal/775	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	36077.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
0417731	Journal of biological physics	J Biol Phys	Netherlands	Dordrecht	Kluwer	1973		Quarterly	1573-0689	0092-0606	0092-0606	eng	N	2013.0	Y	Y	IM	http://link.springer.com/journal/10867	Y	1573-0689	yes	12.0	yes	yes	yes	Journal of Biological Physics	1573-0689	0092-0606	http://link.springer.com/journal/10867	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	13049.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
